confidence,frame,timestamp,pose_Rx,pose_Ry,pose_Rz,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45,AU61,AU62,AU63,AU64
0.98,69,2.76,0.033237389341865084,-0.0045890375106471945,0.3519510827323083,0.061275931161658685,0.0,0.20320109055008764,0.0,0.2637078315167382,0.5562438516525035,0.03571297868270229,0.20319450093823732,0.23969315634110383,0.24124048306356988,0.009008315069272401,0.014740606847586992,0.0,0.07675436977046607,0.0,0.0,0.0,0.09510650123235091,0.0,0.21807298743377274,0.0
0.98,70,2.8,0.03305435714791305,-0.006231862209594804,0.35116510606641665,0.05701211028313029,0.0,0.3462989909532008,0.0,0.294559273694143,0.6250993818586902,0.06299142948997505,0.2246913935095101,0.2136157977194377,0.2411510220314919,0.006540619046052368,0.016828644745404537,0.0,0.0902149184179216,0.0,0.0,0.0,0.09865479606420421,0.0,0.21888543947992428,0.0
0.98,71,2.84,0.03511455175120225,-0.007785146555422045,0.35006005988150135,0.04234855349684839,0.0,0.4906118933492263,0.0,0.322640519658966,0.7020771008638045,0.09407387196816928,0.24368504983017494,0.18792541646470046,0.24133881529331552,0.011505015509228554,0.024713719069695734,0.0006998640175175454,0.10655438196893144,0.0,0.0,0.0,0.08872819211740554,0.0,0.21999684257026403,0.0
0.98,72,2.88,0.03724134460246526,-0.00968991260440508,0.34975176251477436,0.023969791197174375,0.0,0.606378755462447,0.0,0.340278366550692,0.7516091832078146,0.12461954605088658,0.25774479487838664,0.16286641180348224,0.24339972803503507,0.01772834899844007,0.04017045155614858,0.0012449186624037092,0.12779033730436845,0.0,0.0,0.0,0.08182594199974677,0.0,0.21646195453692968,0.0
0.98,73,2.92,0.039586098577697376,-0.012325751558160175,0.35020421608714336,0.009913862309965398,0.0,0.6756833660534539,0.0,0.3467658317959019,0.776386864290485,0.14741854599457907,0.2678894732305434,0.14389803586784997,0.24309010928977232,0.028688929300613578,0.05176576848646611,0.00166940764665776,0.1469833065520193,0.0,0.0,0.0,0.0765102652780641,0.0,0.2114607224324814,0.0
0.98,74,2.96,0.04124000637513629,-0.014948006093453209,0.35174000386016374,0.0023141464733956807,0.0,0.710242734194005,0.0,0.3462265647019558,0.7856497859906845,0.16606642390476217,0.2753876256246232,0.12528892939779906,0.24914775412616602,0.03696757223920296,0.0637479339618318,0.0013001359824824548,0.15954108304514844,0.0,0.0,0.0,0.07222174560119814,0.0,0.20740075979465328,0.0
0.98,75,3.0,0.041377888610768354,-0.01777284331107005,0.3549260335958406,0.0,0.0,0.7306229615222289,0.0,0.3479460425027283,0.7927657606137477,0.181811403041747,0.2840665160340613,0.11012894403934043,0.2531655886508003,0.04625430929588491,0.08063309254270372,0.0007550813375962909,0.16586163650731517,0.0,0.0,0.0020995920525526362,0.0704955683375254,0.0,0.20201053286868934,0.0
0.98,76,3.04,0.04171083985043339,-0.01991494546065178,0.3574539999028158,0.0,0.0,0.7455848383397912,0.0,0.350499968345282,0.8034243335455189,0.1937834741892197,0.29215283798269415,0.09581301043460573,0.25018083801737573,0.05341429465434351,0.09540779553627333,0.00033059235334224007,0.16787943433936786,0.0,0.0,0.007234076074798854,0.07414273468057826,0.0,0.19805015180984142,0.0
0.98,77,3.08,0.042425963437472104,-0.021030188563518584,0.35906199884448986,0.0,0.0,0.7579370237390441,0.0,0.35326136454235024,0.8158120224795782,0.203734663857912,0.2967207454962979,0.08499374844996398,0.24207246689645467,0.06532914039921857,0.10927140343352576,0.0,0.16930583140412325,0.0,0.0,0.01683172839213219,0.07547462354930913,0.0,0.19997365116276763,0.0
0.98,78,3.12,0.04229164725222342,-0.02212937922138401,0.3593103327139251,0.0,0.0,0.7669694514998411,0.0,0.35356981559410516,0.8229574412187284,0.21056719594647355,0.30186289633012225,0.07660036409426405,0.22924128675999927,0.08720598391081807,0.11845106588467523,0.0,0.17295870104153535,0.0,0.0,0.03060516369017639,0.06989945784355589,0.0,0.20659192130461537,0.0
0.98,79,3.16,0.04266889918701597,-0.022207688061050296,0.3584420274293449,0.0,0.0,0.7681148702389913,0.0,0.35016565196023625,0.8219333918366395,0.2159282446706756,0.3026656203055183,0.07135091770372742,0.22020568322317544,0.11083979589337042,0.12225314160237699,0.0,0.17981781003051805,0.0,0.0,0.044758713240000726,0.06916563361394544,0.0,0.21286856403340426,0.0
0.98,80,3.2,0.04270434516069025,-0.021685899823955163,0.35661262191811516,0.0,0.0,0.7645901409444903,0.0,0.3458572930377805,0.8215057270763588,0.2162741152104565,0.30881716177282376,0.07072209744840405,0.20473051251969399,0.12968822560620172,0.1166707674714823,0.0,0.18700181595120222,0.0,0.0,0.05519404481185964,0.06561334282555907,0.0,0.21814301668113503,0.0
0.98,81,3.24,0.04002426297359847,-0.02022972717553727,0.3538060240235156,0.0,0.0,0.7622874774436754,0.0,0.34040234768266664,0.8215425271265537,0.21252922820277076,0.3096662685632126,0.07048983732480743,0.18519753146535647,0.13357930622960382,0.1066517652533401,0.0,0.19068206618546485,0.0,0.0,0.05776204445476255,0.06157582073466151,0.0,0.21733538373574116,0.0
0.98,82,3.28,0.036024643117647394,-0.018965714033418415,0.3505762249207726,0.0,0.0,0.7567373756348428,0.0,0.33622656470195583,0.8197290605655704,0.20279899994369252,0.3032563806878397,0.06993908725828044,0.1624317917987536,0.13197530236021696,0.09929135691411399,0.0,0.1897189295450957,0.0,0.0,0.053945494247051494,0.06590509932782876,0.0,0.2126758146354288,0.0
0.98,83,3.32,0.030364406532395978,-0.018167025615414077,0.3474427441475672,0.0,0.0,0.7464461741594637,0.0,0.33234713036258795,0.8112056910958938,0.19094937371749013,0.2903809179482095,0.06741057062263994,0.1437444863180256,0.12623678785172954,0.0970583852233871,0.0,0.18628178202203452,0.0,0.0,0.048728504437175114,0.06592609128219903,0.0,0.20541888569191233,0.0
0.98,84,3.36,0.023414155906025802,-0.017843828775157156,0.34454213108101905,0.0,0.0,0.7287058148799109,0.0,0.3291408910110173,0.8033528890936646,0.1792514177804739,0.275936715178683,0.0656262927369909,0.12955346184345767,0.12011043464015748,0.09579440890612367,0.0,0.18283253208856154,0.0,0.003499320087587727,0.04370817908678995,0.06842823026074399,0.0,0.19556799964290292,0.0
0.98,85,3.4,0.01743201975375574,-0.017062118001419987,0.3420668977352655,0.0,0.0,0.7132324155623315,0.0,0.3274162660442808,0.8002215096652909,0.17072850443717513,0.2690318083229659,0.06633628777498307,0.11860667895373597,0.10977297917166652,0.09031350608841977,0.0,0.17996132068916693,0.0,0.006224593312018546,0.04108567369093853,0.07089182922390896,0.0,0.18953338180104773,0.0
0.98,86,3.44,0.012058198823213406,-0.016399967031780573,0.33937927655676237,0.0,0.0,0.7038687760103612,0.0,0.32773032038837735,0.8069535538755713,0.1650083150692724,0.26877090777971174,0.0709034837214566,0.1064297282795172,0.09542338460018206,0.08858696516846351,0.0,0.18015480937263137,0.0,0.0083470382332888,0.0396307283358247,0.07135815494873204,0.0,0.18595594546001407,0.0
0.98,87,3.48,0.007079341361191548,-0.016119306186337813,0.3371516761754636,0.0,0.0,0.7033502061365972,0.0,0.329189701342325,0.8166857902171684,0.16394034708108746,0.27655635335886875,0.07663254428702691,0.10000323121274429,0.08476284027847351,0.0845552777946599,0.0,0.18012056566063211,0.0,0.006500679912412273,0.03595562526752611,0.07542191540127204,0.0,0.1813077750757018,0.0
0.98,88,3.52,0.0033402266198129024,-0.016391945561941276,0.33553429426328935,0.0,0.0,0.7075081912852552,0.0,0.3298838699382017,0.8182239529270426,0.1636960766763781,0.28549165327600967,0.08153673957561375,0.09698546220055478,0.07417587511000999,0.07798860915671835,0.0,0.1800938966309118,0.0,0.007974590793086727,0.030551461633657222,0.07571478642039108,0.0,0.1792325698425122,0.0
0.98,89,3.56,0.0010860443975315944,-0.01676590047078566,0.33421718362662955,0.0,0.0,0.7140608206124205,0.0,0.3276250329141839,0.8125356351915417,0.16796248838267483,0.2914206095138155,0.08388386993820167,0.10082159737165759,0.06972018936790271,0.06889289657460432,0.0,0.17893086431830715,0.0,0.009122473741133456,0.022143510658648852,0.07664273861693746,0.0,0.17608793755500501,0.0
0.98,90,3.6,-0.0005328692600572875,-0.01701278356757707,0.3332335017479708,0.0,0.0,0.7200488103313079,0.0,0.32115173359862215,0.7917185655480171,0.16690105620514167,0.29150890285238557,0.08652408103680667,0.10428424623093109,0.06506796798818494,0.059379558123384975,0.0,0.1747107066051224,0.0,0.01001644587994656,0.014453129403911616,0.07478717166111902,0.0,0.17211043464015752,0.0
0.98,91,3.64,-0.00039433567502234444,-0.017364569841804903,0.3329653544601913,0.0,0.0,0.7252670599639911,0.0,0.31375326538639414,0.7700922361184447,0.16320242319056796,0.28767581463542885,0.09086480441062354,0.10665096155691074,0.06354440638719185,0.05668467796037801,0.0,0.17028178202203453,0.0,0.007800815894894728,0.007394124742693387,0.07161232831072724,0.0,0.1698214153731183,0.0
0.98,92,3.68,-6.082381373080693e-05,-0.017817320846178163,0.3328845237028913,0.0,0.0,0.7255742511929388,0.0,0.30544934206277213,0.7415695437263258,0.1549804783460442,0.28531793381453524,0.09538762562462319,0.10683696768739534,0.06338771775392232,0.057530424716141816,0.0,0.16403307601849135,0.0,0.004530488025577745,0.0029264287194733524,0.06956222256553536,0.0,0.16838865738424139,0.0
0.98,93,3.72,0.000654782304813593,-0.018281990123050956,0.3331148835296397,0.0,0.0,0.7240837656104372,0.0,0.29931223839289434,0.7228155012603565,0.1463325637432795,0.28488134241986923,0.09846760389392091,0.10098038621674509,0.06580767901004346,0.06330573927482416,0.0,0.15688205398699948,0.0,0.00198355412005344,0.00099177706002672,0.06770813302214039,0.0,0.16813768751663175,0.0
0.98,94,3.76,0.001634950850821058,-0.018606951799980762,0.33360241384569345,0.0,0.0,0.7238077711393427,0.0,0.2925781306633775,0.7075027722515119,0.14069995614681666,0.28652851663564055,0.10009389663091182,0.09509208067970959,0.06967953866713239,0.0676186259254128,0.0,0.1488433746761664,0.0,0.0,0.0,0.07031468425550007,0.0,0.16845716315453071,0.0
0.98,95,3.8,0.0030571052880575614,-0.019025940930921657,0.3340220350774699,0.0,0.0,0.7242201577131848,0.0,0.2853065429712535,0.6840820496612524,0.13498608163838588,0.28228495779806134,0.0996307283358247,0.09304825420291248,0.07472200531910493,0.07013257594174489,0.0,0.14029832003128023,0.0,0.0,0.0,0.0712024059457816,0.0,0.1698844998496052,0.0
0.98,96,3.84,0.003777632280522643,-0.020168684940480432,0.33438320641873726,0.0,0.0,0.7223293325305351,0.0,0.2792735590820613,0.654894411838164,0.13119610833109602,0.27496581959743666,0.09805521732007876,0.09197145170964156,0.07165044212109714,0.06737632691064067,0.0,0.1332735590820613,0.0,0.0,0.0,0.06992290503259986,0.0,0.1726170380373994,0.0
0.98,97,3.88,0.004547761362315418,-0.020937978924870426,0.3346940694730221,0.0,0.0,0.7176149018937092,0.0,0.27623226012359664,0.6218500292329715,0.12500261964763157,0.2652514177804739,0.09708567369093853,0.09407735862166614,0.06332939583997113,0.0655996237072706,0.0,0.12603307601849137,0.0,0.0,0.0,0.06612697264940318,0.0,0.1756662041522722,0.0
0.98,98,3.92,0.0051249610012435234,-0.02173940841702565,0.33481166603127244,0.0,0.0,0.7106289123846224,0.0,0.2758508860490095,0.6072729950809476,0.12043659139466592,0.25602864041965756,0.09773032038837733,0.0901910611671495,0.04959285272142098,0.05957434332223806,0.0,0.12028178202203456,0.0,0.0,0.0,0.060962306384135564,0.0,0.1787407611277675,0.0
0.98,99,3.96,0.005546778458384348,-0.022643480073115136,0.33512715722660785,0.011897688297798272,0.0,0.6997742389944734,0.0,0.2744841419031666,0.6148095159083904,0.12185214587181646,0.25396258051197396,0.10478861348246533,0.08053563519154178,0.042764007971981405,0.06652207295428782,0.0,0.10353511575572819,0.0,0.009798096245245637,0.0678868096992019,0.056405195393487075,0.0,0.18249869017618423,0.0
0.98,100,4.0,0.003188575560401833,-0.02920704404929965,0.3345416034163282,0.026062665383485874,0.0,0.6849094345838499,0.0,0.2648364194317186,0.6273005366721426,0.13116801616711524,0.2536408593562993,0.11404240334253662,0.05971856554801713,0.051218178450529096,0.10007259639992547,0.0,0.07771031378818063,0.0,0.02652709350138002,0.1956425601275371,0.061327014729100814,0.0,0.22327422526613203,0.0
0.98,101,4.04,0.0006553188407069288,-0.036570555114571454,0.33246270540757566,0.03709436063000788,0.0,0.668321265029297,0.0,0.24630987418601533,0.6315348393678307,0.14251000723645751,0.26097640674428896,0.12054939811442085,0.03599264406589199,0.06800292033527422,0.16417936012798787,0.0,0.04533038379499872,0.0,0.050053609927220036,0.36442537633723654,0.06164087770259012,0.0,0.2577934336276773,0.0
0.98,102,4.08,0.0011105325190242646,-0.04133348064932638,0.3283163574131269,0.033788165228806046,0.0,0.6564322479251312,0.0,0.22322555244718298,0.6181880487025762,0.15344275081540285,0.2644048118915632,0.11880334341322718,0.017732476036912834,0.09274777852309676,0.24670203377597089,0.0,0.020627800127832087,0.0,0.061377439167431054,0.4881750615776546,0.07206960905285689,0.0,0.2875689426258224,0.0
0.98,103,4.12,0.005294977609114759,-0.042561738348121055,0.3219619889258312,0.021937334616514127,0.0,0.6566738353727731,0.0,0.20531999733377157,0.6103427502004716,0.16251197862639477,0.26394540211775236,0.10882754823405096,0.005571167546211273,0.11161656240617643,0.31989125804477336,0.0,0.006281254713502561,0.0,0.058193559865618756,0.5301829629969405,0.08197743960541158,0.0,0.3160633125396758,0.0
0.98,104,4.16,0.014039160466649186,-0.03876556973072171,0.3134928846885829,0.010905639369992117,0.0,0.670192065549204,0.0,0.19682178163025582,0.615173184280224,0.17234189106732478,0.258688565303535,0.0969716071483766,0.00099177706002672,0.12919077690653377,0.3769054872838576,0.0,0.0,0.0,0.041868939321814715,0.4758614905768174,0.07916304018532305,0.0,0.31359618277762824,0.0
0.98,105,4.2,0.01827624202863602,-0.032637620550357724,0.3038464352222669,0.0023141464733956807,0.0,0.6893360402069489,0.0,0.196164940393106,0.6327801429744578,0.18666607643189598,0.25227734642320077,0.08659592849543023,0.0,0.13768840986479997,0.40924719861270203,0.0,0.0,0.0,0.021794008216463517,0.3555769912222429,0.07024634179666417,0.0,0.28532108042990373,0.0
0.98,106,4.24,0.018923283330712793,-0.027502537835265968,0.2948258516474056,0.0,0.0,0.7105441588191577,0.0,0.19874297892718437,0.6534838943351323,0.2019484145823257,0.2525133305785009,0.080132668071044,0.0,0.13746000039177875,0.42240659902290223,0.0,0.0,0.0,0.008734291988115055,0.24233580179325076,0.06144715198171399,0.0,0.25479324126966585,0.0
0.98,107,4.28,0.018022967557236615,-0.02212956802702503,0.2871474200171613,0.0,0.0,0.7179301606238953,0.0,0.20170808695749082,0.652078726319209,0.21517750680261397,0.2562689680444924,0.08021572211435095,0.0,0.13466759169545553,0.43126262436515733,0.0,0.0,0.0,0.007251873906851562,0.2244454707927407,0.053729472887357375,0.0,0.2361782509490159,0.0
0.98,108,4.32,0.01396962594746565,-0.018619346244580583,0.281491962598394,0.009798096245245637,0.0,0.7107221686305584,0.0,0.2004454625923335,0.6244692824689339,0.21642196933864002,0.26029625651204386,0.08410972307302726,0.0,0.13411738988460536,0.4352550496828784,0.0,0.0,0.0,0.021857037597027947,0.3058827634506092,0.05545010790806537,0.0,0.2500381062784465,0.0
0.98,109,4.36,0.006291981609056762,-0.018051424586772318,0.2778776267238439,0.030726277606485292,0.0,0.6999919324987618,0.0,0.19169109282186747,0.5816084417853298,0.20756039614076072,0.2550343437140168,0.0834581211311406,0.0,0.14076006519210688,0.43899168493072765,0.0,0.0,0.0,0.04291724664433568,0.4243091744116939,0.049731698559492686,0.0,0.27185059351783014,0.0
0.98,110,4.4,-0.0033051362036225105,-0.018676679298452528,0.27552724149645547,0.05682325788412475,0.0,0.7012157142416325,0.0,0.17997413466670908,0.5453563966943064,0.1974570088743502,0.2367940160891819,0.07480975040199823,0.0,0.15072003392916766,0.4428591089889828,0.0,0.0,0.0,0.05372004180188607,0.4932847738933645,0.05058337707064967,0.0,0.2904917682627546,0.0
0.98,111,4.44,-0.013150766181819625,-0.019653797767905826,0.27433973154896124,0.07714760656014938,0.0,0.7149839469369952,0.0,0.1684919008440438,0.5337278771266256,0.18741635817357988,0.2159596601766998,0.060045889996033476,0.0,0.1564498060618682,0.4438838699382018,0.0,0.0,0.0,0.04817585416286518,0.4712289208225279,0.05312505779768788,0.0,0.285159472693859,0.0
0.98,112,4.48,-0.02092878509516804,-0.01996966451989748,0.2741424439018857,0.08587238696562091,0.0,0.7290537099292375,0.0,0.15917966245114945,0.5266116995008281,0.17657243524173669,0.19999131306093065,0.05171710572117507,0.0,0.15726777153112131,0.44512435300177167,0.0,0.0,0.0,0.031782617373181866,0.38502607784426246,0.04735341750370109,0.0,0.2653466731347058,0.0
0.98,113,4.52,-0.02678790264928153,-0.018238076579907093,0.27441186037826953,0.08847527070549899,0.0,0.7326427464896559,0.0,0.15100261964763156,0.5212074782272329,0.16370319523227936,0.1899448748092204,0.05027475559543238,0.0,0.15558761342615784,0.44837496708581615,0.0,0.0,0.0,0.027823653018175555,0.2781656587974632,0.047291574503730414,0.0,0.23772502907501014,0.0
0.98,114,4.56,-0.031006080226102222,-0.015087121249809406,0.2745044572648986,0.08619801641159736,0.0,0.7254620639110151,0.0,0.14433699934211333,0.507972966973201,0.14999636809759556,0.18955453740766648,0.052940903209482644,0.0,0.15509136911257937,0.456247994436413,0.0,0.0,0.0,0.03239904528776806,0.18133352739856182,0.04820434174464171,0.0,0.20995076126067339,0.0
0.98,115,4.6,-0.033436973295260936,-0.01091810625664438,0.2737913656927162,0.08512435300177158,0.0,0.7069095267131491,0.0,0.1392183417619825,0.48374837366118256,0.1377368195064475,0.19061040298543955,0.0575919568956925,0.0,0.1606338041098339,0.45983752381579046,0.0,0.0,0.0,0.0466380554500695,0.11104829321260314,0.04757167760995691,0.0,0.19182859046724152,0.0
0.98,116,4.64,-0.03419024430895912,-0.007083505712821641,0.2728133614368196,0.08557551101574594,0.0,0.6896613401454195,0.0,0.1343471303625879,0.46370011158555174,0.12814920608028968,0.19423216799429752,0.06036927166417531,0.0,0.1601237414366589,0.4490781701908138,0.0,0.0,0.0,0.048661840837097195,0.059860344512044486,0.04926741574755622,0.0,0.1791111566808601,0.0
0.98,117,4.68,-0.03316735317201883,-0.0039223264619244885,0.27140374354991836,0.08636927166417531,0.0,0.6807177539788692,0.0,0.13114089101101728,0.4413054674070448,0.12255715705529806,0.1973102670029571,0.06404437473247389,0.0,0.15342772806971675,0.43616959474011074,0.0,0.0,0.0,0.03956227540139887,0.02767923010677135,0.051030456370859796,0.0,0.17450478744603973,0.0
0.98,118,4.72,-0.030862001189969675,-0.0012228217229150794,0.27005118216737606,0.08794478267992124,0.0,0.6786116628082465,0.0,0.12941626604428078,0.4267691551379454,0.119746858397623,0.20427654272677143,0.06944853836634278,0.0,0.1411416947074466,0.4184577492613436,0.0,0.0,0.0,0.02411702588752679,0.010485585984571862,0.049145326609851075,0.0,0.17756245062872422,0.0
0.98,119,4.76,-0.02787070099980731,0.000575783405827738,0.2688870217968175,0.09171378237913166,0.0,0.683817810030518,0.0,0.12903045637085978,0.4169531898784928,0.12392950449348261,0.21415853340433497,0.07505703327128097,0.0,0.12557187911334153,0.39799510827478857,0.0,0.0,0.0,0.00977106321844678,0.002501939735219302,0.04723478764192909,0.0,0.18272328348820277,0.0
0.98,120,4.8,-0.024363982591581703,0.0016632862015565544,0.2680243117036146,0.09674867434882524,0.0,0.6868026318460969,0.0,0.1306446466974388,0.4175944765413066,0.1342581254568876,0.22292436520023698,0.08056719594647353,0.0,0.1141060911706228,0.3687541690848409,0.0,0.0,0.0,0.0029753311800801607,0.0006611847066844801,0.04539692638886424,0.0,0.18852847057099095,0.0
0.98,121,4.84,-0.021345722086545338,0.0021494112757793325,0.2673567531211269,0.10321184264391235,0.0,0.6872125542110425,0.0,0.13005965291891253,0.4270398758242043,0.14465912118744811,0.22555201776205247,0.08172906056557029,0.0,0.1011949406375881,0.3381703984365401,0.0,0.0,0.0,0.0,0.0,0.045457793065934254,0.0,0.19161356041517552,0.0
0.98,122,4.88,-0.01917643099423022,0.0022678915004060575,0.2672214036523206,0.1093876256246232,0.0,0.6844023476826667,0.0,0.13030392332362195,0.43885260987091257,0.15135969677209588,0.22623857498306862,0.08090419528858685,0.0,0.09065746067498091,0.31641145857565006,0.0,0.0,0.0,0.0006998640175175454,0.0,0.047327388858956716,0.0,0.19002191323839854,0.0
0.98,123,4.92,-0.017384287723961032,0.002519834126939434,0.2676084399602868,0.11176773987640337,0.0,0.6816262927369908,0.0,0.1316364237574655,0.4474250451126493,0.1503192015100606,0.22522847278245722,0.07974685839762301,0.0,0.08119620046039513,0.30719674871607194,0.0,0.0,0.0,0.0012449186624037092,0.0,0.049740761127767506,0.0,0.18813867321160038,0.0
0.98,124,4.96,-0.016645239896013565,0.0030259409309216544,0.267952238926293,0.11214911395099057,0.0,0.6802366957224304,0.0,0.13355897300650027,0.4627244328354199,0.14299248862715697,0.22086995157658762,0.08043018440589488,0.0,0.07294296672871903,0.3060145666193084,0.0,0.0,0.0,0.00166940764665776,0.0,0.0510491661148728,0.0,0.18720686926297414,0.0
0.98,125,5.0,-0.01589119096911178,0.0033115853418836235,0.2685374072143447,0.11001653800924568,0.0,0.67617008755907,0.0,0.13722838065315804,0.48587729963797716,0.13231485804052592,0.22111991740293785,0.07963516393465848,0.0,0.061134027895868547,0.3000425666539901,0.0,0.0,0.0,0.0013001359824824548,0.0013997280350350908,0.05492380907184178,0.0,0.18686737799360556,0.0
0.98,126,5.04,-0.01425645714951449,0.003128891965521421,0.2690410662274218,0.10924048306356991,0.0,0.6702760866003936,0.0,0.14122838065315801,0.5149615292475105,0.1231143141105961,0.21335862120788712,0.07647401088269197,0.0,0.045268575227550685,0.2827940160891819,0.0,0.0,0.0013997280350350908,0.004954265442701563,0.045881406410895234,0.05545559361280814,0.0,0.19135336356633315,0.0
0.98,127,5.08,-0.013577910015250745,0.001182464245978564,0.2685424870827045,0.11335020613659719,0.0,0.6542305441744118,0.0,0.1515271568108159,0.5206306807718255,0.11329453269014075,0.20451466158346235,0.07471196642792943,0.011897688297798272,0.026243906407630847,0.2591602041066296,0.0,0.0,0.012287933570053054,0.022497248695632948,0.1526097661666527,0.06471051447380577,0.0,0.22529113740523365,0.0
0.98,128,5.12,-0.010851130087917547,-0.0002785667181176056,0.2672562564373704,0.1189079193202904,0.0,0.6326360309405238,0.0,0.16673142477244932,0.5111282748345012,0.1008928965746043,0.1874590169568691,0.07606660816336039,0.04495899385645959,0.01194241060032384,0.23541272627117543,0.011197824280280726,0.0020995920525526362,0.03476495691731836,0.05575593028091572,0.294518473791837,0.06692673953989335,0.0,0.2653329842215299,0.0
0.98,129,5.16,-0.007925653303059195,-0.0026074622209651863,0.2650028300870887,0.11395310562191208,0.0,0.591910430411596,0.0,0.18995527769747445,0.4918373073847286,0.08088159786062178,0.1650053026046991,0.10448883362434302,0.09380267709298702,0.005036243921799731,0.2242069430459825,0.029716794843704982,0.019831628390114674,0.060668448511493375,0.08051555509208172,0.3716285464243362,0.06246636131590025,0.0,0.29091869373754636,0.0
0.98,130,5.2,0.0012348497896400139,-0.0009692878624900942,0.26141339800342184,0.09208276122838273,0.0,0.5299867479586261,0.0,0.2166253336018265,0.4826770665855175,0.056713481691489015,0.1419520854944208,0.1605475562279544,0.1409404080734143,0.017186981692675872,0.22081411481867774,0.051837887812869084,0.048338496543127045,0.07472826474185934,0.08355643241374142,0.3429332073644528,0.06221453607455225,0.0,0.2943817272572983,0.0
0.98,131,5.24,0.011197807718583981,0.00250846799504219,0.2568990037567036,0.058808182018830174,0.0,0.44528787189613617,0.0,0.24506183286719335,0.4770806553468552,0.033137351237911956,0.11942917215112202,0.2361424125117763,0.17957317110861218,0.055377075851942584,0.22406082061242047,0.057867988059368713,0.08523681215147483,0.06877612612783009,0.06092170030571532,0.23387799421059063,0.05902129380056744,0.0,0.28132987147119415,0.0
0.98,132,5.28,0.01847668195034453,0.0050732504023807854,0.2505814218476104,0.029322060853007932,0.0,0.35607654081531903,0.0,0.26997499148274695,0.47422709201048785,0.016393568614298193,0.1011087108182544,0.303526514108731,0.2079052075433597,0.11451383982448711,0.2223503061386147,0.04864668926953038,0.11180112445525575,0.051292780048374446,0.033285260802813,0.11752050353562835,0.0535663379718812,0.0,0.2632163082211639,0.0
0.98,133,5.32,0.022791845507025666,0.007645019729969503,0.24235825501129557,0.009962764770572204,0.0,0.27137220670939494,0.0,0.283600735964061,0.4696803423635617,0.007730412517676451,0.08993030818991195,0.35182052516004925,0.2256730395490622,0.17195235504509118,0.20967526637975203,0.030162112187130916,0.12376826718493537,0.02968810130443894,0.012276911243967886,0.03900208111378072,0.043771701002568685,0.0,0.24801978756828078,0.0
0.98,134,5.36,0.027084456751286765,0.01217262430953813,0.2336519671312596,0.037015434306763774,0.0,0.1903955235772086,0.013997280350350909,0.28666623974334937,0.4524792501779552,0.00433059235334224,0.07661564228070267,0.38362983251009625,0.23406399638844724,0.20567982628034864,0.19044823767870014,0.01293418766035056,0.11088477363664856,0.018421405337526404,0.0013223694133689603,0.0046282929467913615,0.03279297645684533,0.0,0.24451969150262243,0.0
0.98,135,5.4,0.027886563731679553,0.01685168640779402,0.22452985311531404,0.11178146899129979,0.011897688297798272,0.11706871856500584,0.03609619752835491,0.27469371246949903,0.4184896366391823,0.0026002719649649095,0.06900575873107674,0.3965595291348955,0.23548223382266525,0.21052289239615402,0.16394639007277997,0.0036365158867646408,0.08004731313029395,0.013139011750379136,0.0006998640175175454,0.0,0.026563528452991952,0.0,0.25081591242358914,0.0
0.98,136,5.44,0.025212854360763273,0.019968257460427113,0.2161961916017054,0.22702829908680533,0.026062665383485874,0.05924747731770841,0.0617052197418251,0.25491140597378725,0.3857922555746972,0.0015101626751925818,0.06978048267179117,0.3988254847148146,0.22981291830530665,0.18948384121552395,0.1442241926223584,0.0,0.04534818162705144,0.013256928943516473,0.0103431508901318,0.0,0.025263948598904684,0.0,0.2581490045769051,0.0
0.98,137,5.48,0.019730002621674313,0.021590281030910624,0.20890539809768807,0.3356789490846559,0.04899204892780616,0.023227544784265006,0.08304927433040375,0.23232135715859606,0.3544312644902216,0.0006611847066844801,0.08648071068638727,0.3887323917803321,0.22105340136887652,0.154724416408393,0.12617027181766827,0.0,0.019354333175069932,0.013751293996456809,0.01925307829294107,0.0,0.024505699358000024,0.0,0.2660684136409902,0.0
0.98,138,5.52,0.013050373113720877,0.021165166396986616,0.20401213370542903,0.40646555160000347,0.06614960676994984,0.007058477352686237,0.09872191318980582,0.21277368286607837,0.3357114102995342,0.0,0.115616399094723,0.3715560526712261,0.21010483134781582,0.11851564953848989,0.11055786862242828,0.0020995920525526362,0.005289477653475841,0.017048162073613374,0.02759186476639339,0.0,0.025516167815748964,0.0,0.26910660123436847,0.0
0.98,139,5.56,0.008747451595278493,0.021377782392120133,0.20041099874942264,0.42633248735941714,0.06953609919063784,0.0037347559872111277,0.1040088711976676,0.19861246650467593,0.3230724957163179,0.0,0.14084928652886913,0.35118046614757886,0.20890671493420093,0.08489505222313982,0.09526226036807875,0.007234076074798854,0.0,0.02223028873365937,0.02962946851301767,0.0,0.026451787925377866,0.0,0.26841942347401676,0.0
0.98,140,5.6,0.003426023858451905,0.021271524899323636,0.19935762505581625,0.39041360902247746,0.059173418773831844,0.00500822293997328,0.08963976284494572,0.19697206327475428,0.3333005554162785,0.0,0.15729869190107718,0.33685673690938533,0.20531923032992377,0.05756184022216601,0.08036563976177087,0.01683172839213219,0.0,0.03065024998978051,0.027869303318893267,0.006998640175175454,0.030386037736609823,0.0,0.26002074554489063,0.0
