frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
843,14.523,0.98,1,-0.015,0.358,0.378,0.175,-0.258,0.73,1,0.54,0.096,0,0,0,0,0,0.002,0,0.38,0,0.594,0.02,0.258,0
844,14.54,0.93,1,-0.018,0.365,0.377,0.168,-0.253,0.734,1,0.534,0.1,0,0,0,0,0,0.008,0.004,0.374,0,0.614,0.002,0.234,0
845,14.557,0.93,1,-0.009,0.366,0.378,0.168,-0.251,0.726,0.982,0.546,0.122,0,0,0,0,0,0.008,0.004,0.376,0,0.63,0,0.212,0
846,14.574,0.93,1,-0.015,0.371,0.38,0.169,-0.251,0.71,0.978,0.554,0.158,0,0,0,0,0,0.032,0.004,0.372,0,0.624,0,0.194,0
847,14.591,0.93,1,-0.018,0.376,0.383,0.17,-0.251,0.694,0.96,0.552,0.162,0,0,0,0,0,0.052,0,0.366,0,0.624,0.012,0.196,0
848,14.609,0.88,1,-0.02,0.358,0.392,0.171,-0.25,0.692,0.968,0.54,0.158,0,0,0,0,0,0.076,0.004,0.348,0,0.616,0.032,0.2,0
849,14.626,0.93,1,-0.006,0.337,0.4,0.174,-0.25,0.692,0.97,0.534,0.134,0,0,0,0,0,0.078,0.016,0.332,0,0.61,0.046,0.222,0
850,14.643,0.93,1,-0.017,0.354,0.395,0.17,-0.248,0.682,0.954,0.544,0.134,0,0,0,0,0,0.07,0.036,0.35,0,0.618,0.042,0.214,0
851,14.66,0.93,1,-0.02,0.353,0.395,0.17,-0.247,0.68,0.942,0.552,0.132,0,0,0,0,0,0.054,0.048,0.36,0,0.626,0.04,0.218,0
852,14.678,0.93,1,-0.021,0.336,0.394,0.168,-0.244,0.672,0.914,0.544,0.124,0,0,0,0,0,0.028,0.05,0.374,0,0.636,0.04,0.226,0
853,14.695,0.93,1,-0.014,0.336,0.395,0.17,-0.245,0.67,0.918,0.518,0.104,0,0,0,0,0,0.022,0.036,0.364,0,0.632,0.048,0.258,0
854,14.712,0.93,1,-0.007,0.344,0.389,0.17,-0.244,0.664,0.926,0.508,0.092,0,0,0,0,0,0.012,0.026,0.348,0,0.626,0.04,0.258,0
855,14.729,0.98,1,-0.015,0.367,0.374,0.161,-0.241,0.674,0.958,0.52,0.092,0,0,0,0,0,0.026,0.016,0.348,0,0.62,0.048,0.256,0
856,14.746,0.98,1,-0.007,0.348,0.38,0.163,-0.242,0.676,0.986,0.546,0.108,0,0,0,0,0,0.016,0.016,0.336,0,0.598,0.046,0.24,0
857,14.764,0.98,1,-0.006,0.356,0.367,0.162,-0.241,0.682,0.982,0.566,0.118,0,0,0,0,0,0.016,0.014,0.348,0,0.582,0.058,0.242,0
858,14.781,0.98,1,-0.005,0.356,0.36,0.161,-0.24,0.674,0.982,0.576,0.132,0,0,0,0,0,0,0.012,0.334,0,0.562,0.06,0.228,0
859,14.798,0.98,1,0,0.357,0.361,0.163,-0.24,0.678,0.968,0.574,0.114,0,0,0,0,0,0,0.01,0.334,0,0.564,0.062,0.204,0
860,14.815,0.98,1,-0.003,0.36,0.36,0.161,-0.236,0.68,0.984,0.576,0.108,0,0,0,0,0,0,0.002,0.322,0,0.568,0.044,0.206,0
861,14.833,0.98,1,-0.004,0.364,0.36,0.165,-0.235,0.696,0.972,0.568,0.092,0,0,0,0,0,0.002,0.014,0.32,0,0.578,0.02,0.21,0
862,14.85,0.98,1,-0.007,0.364,0.365,0.164,-0.236,0.708,0.986,0.56,0.076,0,0,0,0,0,0.002,0.016,0.338,0,0.584,0.004,0.21,0
863,14.867,0.93,1,-0.009,0.332,0.381,0.17,-0.238,0.7,0.958,0.552,0.066,0,0,0,0,0,0.014,0.038,0.332,0,0.584,0.002,0.184,0
864,14.884,0.93,1,-0.003,0.339,0.392,0.17,-0.24,0.686,0.948,0.558,0.058,0,0,0,0,0,0.026,0.04,0.348,0,0.594,0.002,0.164,0
865,14.902,0.93,1,-0.004,0.37,0.384,0.167,-0.241,0.66,0.936,0.556,0.092,0,0,0,0,0,0.026,0.042,0.342,0,0.598,0.01,0.186,0
866,14.919,0.93,1,0,0.334,0.408,0.171,-0.242,0.662,0.934,0.562,0.104,0,0,0,0,0,0.018,0.02,0.342,0,0.604,0.022,0.206,0
867,14.936,0.88,1,0.003,0.333,0.409,0.169,-0.242,0.638,0.928,0.562,0.128,0,0,0,0,0,0.016,0.008,0.346,0,0.6,0.034,0.234,0
868,14.953,0.93,1,-0.001,0.366,0.402,0.17,-0.244,0.62,0.91,0.56,0.108,0,0,0,0,0,0.02,0.002,0.36,0,0.588,0.042,0.258,0
869,14.97,0.93,1,-0.002,0.373,0.407,0.174,-0.246,0.598,0.922,0.556,0.104,0,0,0,0,0,0.02,0.002,0.388,0,0.576,0.06,0.27,0
870,14.988,0.93,1,0.006,0.37,0.406,0.172,-0.245,0.598,0.938,0.56,0.102,0,0,0,0,0,0.022,0,0.4,0,0.564,0.088,0.284,0
871,15.005,0.93,1,0.004,0.372,0.403,0.173,-0.245,0.604,0.952,0.556,0.098,0,0,0,0,0,0.02,0,0.416,0,0.558,0.092,0.286,0
872,15.022,0.93,1,0.011,0.343,0.424,0.167,-0.24,0.618,0.972,0.542,0.128,0,0,0,0,0,0.014,0,0.434,0,0.544,0.088,0.308,0
873,15.039,0.93,1,0,0.344,0.422,0.163,-0.236,0.634,0.984,0.514,0.146,0,0,0,0,0,0,0,0.426,0,0.528,0.078,0.3,0
874,15.057,0.98,1,-0.015,0.31,0.432,0.165,-0.233,0.64,0.998,0.502,0.186,0,0,0,0,0,0,0,0.412,0,0.506,0.078,0.274,0
875,15.074,0.93,1,-0.017,0.31,0.427,0.16,-0.229,0.634,0.972,0.5,0.188,0,0,0,0,0,0,0,0.39,0,0.494,0.062,0.248,0
876,15.091,0.93,1,-0.013,0.304,0.425,0.156,-0.224,0.616,0.938,0.508,0.186,0,0,0,0,0,0,0,0.394,0,0.474,0.07,0.256,0
877,15.108,0.98,1,-0.016,0.295,0.421,0.157,-0.221,0.616,0.926,0.526,0.188,0,0,0,0,0,0,0,0.404,0,0.448,0.086,0.272,0
878,15.125,0.98,1,-0.018,0.291,0.412,0.155,-0.217,0.616,0.92,0.544,0.17,0,0,0,0,0,0,0,0.402,0,0.42,0.096,0.254,0
879,15.143,0.98,1,0.006,0.302,0.392,0.149,-0.214,0.618,0.93,0.558,0.156,0,0,0,0,0,0,0,0.382,0,0.398,0.098,0.22,0
880,15.16,0.98,1,0.013,0.304,0.381,0.15,-0.211,0.62,0.922,0.538,0.128,0,0,0,0,0,0.006,0,0.344,0,0.388,0.094,0.178,0
881,15.177,0.98,1,0.016,0.299,0.361,0.149,-0.21,0.604,0.892,0.502,0.124,0,0,0,0,0,0.032,0,0.332,0,0.38,0.104,0.116,0
882,15.194,0.98,1,0.002,0.283,0.344,0.158,-0.209,0.608,0.85,0.474,0.144,0,0,0,0,0,0.064,0,0.298,0,0.372,0.094,0.058,0
883,15.212,0.98,1,-0.013,0.278,0.329,0.162,-0.207,0.606,0.794,0.476,0.148,0,0,0,0,0,0.094,0.002,0.29,0,0.366,0.086,0.002,0
884,15.229,0.98,1,-0.011,0.273,0.315,0.165,-0.202,0.612,0.726,0.484,0.158,0,0,0,0,0,0.088,0.002,0.264,0,0.344,0.082,0.002,0
885,15.246,0.98,1,-0.017,0.253,0.31,0.171,-0.199,0.608,0.744,0.48,0.136,0,0,0,0,0,0.08,0.002,0.264,0,0.326,0.082,0,0
886,15.263,0.98,1,-0.014,0.284,0.298,0.168,-0.196,0.6,0.754,0.488,0.146,0,0,0.008,0,0,0.072,0.012,0.248,0,0.3,0.074,0,0
887,15.281,0.98,1,-0.012,0.282,0.291,0.17,-0.193,0.598,0.82,0.488,0.168,0,0,0.01,0,0,0.082,0.024,0.234,0,0.288,0.068,0,0
888,15.298,0.98,1,-0.011,0.285,0.283,0.171,-0.19,0.592,0.814,0.496,0.204,0,0,0.01,0,0,0.098,0.036,0.214,0,0.272,0.068,0,0
889,15.315,0.98,1,-0.02,0.265,0.292,0.177,-0.188,0.568,0.822,0.48,0.198,0,0,0.002,0,0,0.092,0.024,0.2,0,0.256,0.082,0,0
890,15.332,0.98,1,-0.02,0.267,0.292,0.174,-0.186,0.54,0.808,0.442,0.17,0,0,0,0,0,0.088,0.012,0.186,0,0.246,0.09,0,0
891,15.349,0.98,1,-0.013,0.269,0.286,0.17,-0.18,0.512,0.782,0.4,0.146,0,0,0,0,0,0.064,0,0.184,0,0.242,0.092,0,0
892,15.367,0.98,1,-0.021,0.269,0.281,0.165,-0.175,0.492,0.758,0.362,0.148,0,0,0,0,0,0.056,0,0.178,0,0.242,0.106,0,0
893,15.384,0.98,1,-0.02,0.268,0.28,0.162,-0.171,0.478,0.74,0.346,0.172,0,0,0,0,0,0.05,0,0.174,0,0.234,0.108,0,0
894,15.401,0.98,1,-0.021,0.277,0.27,0.16,-0.166,0.438,0.702,0.338,0.182,0,0,0,0,0,0.054,0,0.174,0,0.24,0.11,0,0
895,15.418,0.98,1,-0.026,0.275,0.257,0.162,-0.16,0.386,0.65,0.318,0.198,0,0,0,0,0,0.062,0,0.16,0,0.236,0.088,0,0
896,15.436,0.98,1,-0.031,0.271,0.242,0.159,-0.154,0.328,0.582,0.304,0.172,0,0,0,0,0,0.068,0,0.166,0,0.244,0.082,0,0
897,15.453,0.98,1,-0.03,0.266,0.234,0.162,-0.149,0.282,0.512,0.266,0.122,0,0,0,0,0,0.06,0,0.154,0,0.236,0.072,0,0
898,15.47,0.98,1,-0.032,0.267,0.219,0.159,-0.143,0.24,0.446,0.226,0.088,0,0,0,0,0,0.04,0,0.146,0,0.238,0.052,0,0
899,15.487,0.98,1,-0.026,0.266,0.214,0.157,-0.138,0.216,0.402,0.192,0.082,0,0,0,0,0,0.03,0,0.14,0,0.23,0.024,0,0
900,15.504,0.98,1,-0.022,0.262,0.203,0.152,-0.135,0.174,0.356,0.182,0.076,0,0,0,0,0,0.052,0.004,0.148,0,0.218,0.002,0,0
901,15.522,0.98,1,-0.019,0.268,0.197,0.153,-0.131,0.132,0.298,0.178,0.062,0,0,0,0,0,0.052,0.004,0.144,0,0.194,0.008,0,0
902,15.539,0.98,1,-0.016,0.263,0.196,0.148,-0.127,0.09,0.236,0.16,0.03,0,0,0,0,0,0.046,0.004,0.136,0,0.176,0.022,0,0
903,15.556,0.98,1,-0.013,0.272,0.201,0.144,-0.122,0.086,0.172,0.128,0.022,0,0,0,0,0,0.048,0.008,0.15,0,0.178,0.032,0,0
904,15.573,0.98,1,-0.018,0.263,0.183,0.141,-0.122,0.082,0.112,0.124,0.008,0,0,0,0,0,0.076,0.038,0.17,0,0.19,0.026,0,0
905,15.591,0.98,1,-0.021,0.263,0.178,0.136,-0.117,0.078,0.07,0.12,0.008,0,0,0,0,0,0.096,0.054,0.172,0,0.184,0.012,0,0
906,15.608,0.98,1,-0.018,0.266,0.175,0.133,-0.113,0.06,0.068,0.132,0,0,0,0,0,0,0.102,0.066,0.154,0,0.164,0,0,0
907,15.625,0.98,1,-0.019,0.261,0.174,0.128,-0.109,0.054,0.094,0.134,0,0,0,0,0,0,0.118,0.058,0.144,0,0.136,0,0.018,0
908,15.642,0.98,1,-0.022,0.269,0.176,0.124,-0.105,0.05,0.096,0.144,0,0,0,0,0,0,0.114,0.076,0.126,0,0.13,0,0.018,0
909,15.66,0.98,1,-0.017,0.265,0.172,0.12,-0.102,0.048,0.082,0.154,0,0,0,0,0,0,0.11,0.096,0.116,0,0.128,0,0.018,0
910,15.677,0.98,1,-0.018,0.266,0.17,0.119,-0.1,0.042,0.066,0.154,0,0,0,0,0,0,0.092,0.104,0.102,0,0.138,0,0,0.006
911,15.694,0.98,1,-0.022,0.266,0.169,0.119,-0.098,0.032,0.06,0.152,0,0,0,0,0,0,0.108,0.09,0.102,0,0.134,0,0,0.012
912,15.711,0.98,1,-0.028,0.272,0.164,0.117,-0.095,0.02,0.066,0.156,0,0,0,0,0,0,0.116,0.094,0.106,0,0.132,0,0.006,0.03
913,15.728,0.98,1,-0.022,0.287,0.161,0.119,-0.094,0.014,0.056,0.168,0,0,0.002,0,0,0,0.146,0.086,0.112,0,0.122,0,0.024,0.064
914,15.746,0.98,1,-0.004,0.288,0.16,0.119,-0.092,0.014,0.048,0.184,0,0,0.022,0,0,0,0.136,0.086,0.122,0,0.13,0,0.046,0.09
915,15.763,0.98,1,0.001,0.29,0.158,0.12,-0.089,0.014,0.036,0.196,0,0,0.046,0.002,0,0,0.138,0.086,0.12,0,0.128,0.004,0.05,0.118
916,15.78,0.98,1,-0.002,0.287,0.157,0.121,-0.086,0.008,0.04,0.206,0,0,0.07,0.002,0,0,0.132,0.098,0.13,0,0.126,0.004,0.034,0.116
917,15.797,0.98,1,0.004,0.282,0.153,0.12,-0.084,0.002,0.034,0.216,0,0,0.07,0.002,0,0,0.146,0.094,0.142,0,0.106,0.004,0.012,0.148
918,15.815,0.98,1,0.02,0.301,0.155,0.12,-0.08,0.012,0.044,0.224,0,0,0.088,0,0,0,0.148,0.07,0.136,0,0.062,0.004,0.036,0.218
919,15.832,0.98,1,0.029,0.314,0.153,0.124,-0.075,0.044,0.046,0.216,0,0,0.062,0,0,0,0.142,0.064,0.124,0,0.024,0.004,0.056,0.324
920,15.849,0.98,1,-0.043,0.367,0.148,0.121,-0.071,0.068,0.062,0.198,0,0,0.042,0,0,0,0.148,0.076,0.098,0,0,0.002,0.076,0.44
921,15.866,0.98,1,-0.009,0.428,0.147,0.116,-0.064,0.086,0.044,0.16,0,0,0,0,0.01,0,0.16,0.128,0.082,0,0,0.02,0.084,0.508
922,15.883,0.93,1,-0.009,0.441,0.13,0.124,-0.075,0.088,0.03,0.14,0,0,0,0,0.01,0,0.172,0.174,0.094,0,0,0.038,0.114,0.57
923,15.901,0.98,1,-0.003,0.454,0.138,0.121,-0.061,0.08,0.016,0.128,0,0,0,0,0.01,0,0.206,0.216,0.092,0,0,0.062,0.13,0.602
924,15.918,0.98,1,-0.028,0.428,0.107,0.119,-0.068,0.068,0.014,0.136,0,0,0,0,0,0,0.238,0.228,0.084,0,0,0.106,0.142,0.632
925,15.935,0.93,1,-0.018,0.401,0.092,0.121,-0.067,0.034,0.004,0.154,0,0,0,0,0,0,0.218,0.236,0.07,0,0,0.094,0.13,0.604
926,15.952,0.93,1,-0.045,0.391,0.119,0.123,-0.05,0.016,0,0.178,0,0,0.032,0,0,0,0.174,0.194,0.074,0,0,0.084,0.154,0.544
927,15.97,0.98,1,-0.036,0.357,0.132,0.123,-0.036,0,0,0.206,0,0,0.032,0.024,0,0,0.166,0.17,0.09,0,0,0.028,0.158,0.456
928,15.987,0.93,1,-0.011,0.334,0.134,0.139,-0.043,0,0,0.222,0,0,0.058,0.03,0,0,0.196,0.124,0.108,0,0,0.022,0.156,0.372
929,16.004,0.98,1,0.001,0.338,0.141,0.134,-0.027,0,0,0.234,0,0,0.05,0.032,0,0,0.212,0.148,0.112,0.002,0,0.008,0.124,0.298
930,16.021,0.98,1,-0.012,0.337,0.137,0.128,-0.018,0,0,0.226,0,0,0.05,0.014,0,0,0.196,0.158,0.112,0.002,0,0,0.106,0.236
931,16.039,0.98,1,-0.048,0.302,0.125,0.14,-0.025,0,0,0.216,0,0,0.024,0.008,0,0,0.188,0.17,0.102,0.002,0,0,0.092,0.184
932,16.056,0.98,1,-0.058,0.292,0.141,0.139,-0.013,0,0,0.206,0,0,0,0.006,0,0,0.176,0.166,0.106,0,0.012,0,0.084,0.12
933,16.073,0.98,1,-0.063,0.279,0.139,0.136,-0.003,0,0,0.198,0,0,0,0,0,0,0.16,0.122,0.11,0,0.024,0,0.1,0.072
934,16.09,0.98,1,-0.066,0.274,0.139,0.131,0.005,0,0,0.194,0,0,0,0,0,0,0.142,0.104,0.094,0,0.024,0,0.148,0.04
935,16.107,0.98,1,-0.073,0.258,0.122,0.142,-0.005,0,0,0.182,0,0,0,0,0,0,0.132,0.084,0.086,0,0.038,0,0.168,0.034
936,16.125,0.98,1,-0.077,0.259,0.134,0.134,0.007,0,0,0.18,0,0,0,0,0,0,0.136,0.086,0.076,0,0.028,0,0.178,0.038
937,16.142,0.98,1,-0.083,0.254,0.124,0.143,-0.004,0,0,0.182,0,0,0,0,0,0,0.142,0.082,0.06,0,0.048,0,0.17,0.028
938,16.159,0.98,1,-0.079,0.261,0.137,0.131,0.009,0,0,0.184,0,0,0,0,0,0,0.15,0.08,0.042,0,0.07,0,0.18,0.024
939,16.176,0.98,1,-0.088,0.251,0.125,0.14,-0.001,0,0,0.188,0,0,0,0,0,0,0.13,0.054,0.024,0,0.092,0,0.138,0.006
940,16.194,0.98,1,-0.086,0.252,0.136,0.126,0.012,0,0,0.178,0,0,0,0,0,0,0.136,0.028,0.012,0,0.09,0,0.128,0.006
941,16.211,0.98,1,-0.093,0.242,0.127,0.135,0,0,0,0.176,0,0,0,0,0,0,0.158,0.012,0,0,0.06,0,0.108,0
942,16.228,0.98,1,-0.09,0.24,0.127,0.137,-0.005,0,0,0.168,0,0,0,0,0,0,0.176,0.012,0,0,0.068,0,0.134,0
943,16.245,0.98,1,-0.087,0.246,0.135,0.124,0.01,0,0,0.166,0,0,0,0,0,0,0.194,0.012,0,0,0.086,0,0.118,0
944,16.262,0.98,1,-0.097,0.243,0.123,0.133,-0.002,0,0,0.17,0,0,0,0,0,0,0.2,0.002,0,0,0.094,0,0.128,0
945,16.28,0.98,1,-0.094,0.238,0.121,0.134,-0.005,0,0,0.166,0,0,0,0,0,0,0.188,0.002,0,0,0.096,0,0.124,0
946,16.297,0.98,1,-0.081,0.24,0.118,0.123,0.01,0,0,0.174,0,0,0,0,0,0,0.194,0.008,0,0,0.082,0,0.13,0
947,16.314,0.98,1,-0.081,0.236,0.105,0.129,-0.001,0,0,0.168,0,0,0,0,0,0,0.19,0.008,0,0,0.058,0,0.128,0
948,16.331,0.98,1,-0.085,0.239,0.104,0.135,-0.002,0,0,0.18,0,0,0,0,0,0,0.188,0.008,0,0,0.068,0,0.134,0
949,16.349,0.98,1,-0.082,0.243,0.107,0.128,0.011,0,0,0.16,0,0,0,0,0,0,0.176,0,0,0,0.074,0,0.14,0.012
950,16.366,0.98,1,-0.083,0.229,0.095,0.134,0.003,0,0,0.158,0,0,0,0,0,0,0.166,0,0,0,0.106,0,0.18,0.012
951,16.383,0.98,1,-0.086,0.238,0.104,0.129,0.016,0,0,0.152,0,0,0,0,0,0,0.206,0,0,0,0.084,0,0.222,0.026
952,16.4,0.98,1,-0.088,0.232,0.096,0.137,0.007,0,0,0.164,0,0,0,0,0,0,0.208,0,0,0,0.074,0,0.23,0.026
953,16.418,0.98,1,-0.088,0.24,0.1,0.131,0.021,0,0,0.154,0,0,0,0,0,0,0.216,0,0,0,0.068,0,0.206,0.026
954,16.435,0.98,1,-0.08,0.22,0.094,0.132,0.013,0,0,0.156,0,0,0,0,0,0,0.202,0,0,0,0.07,0,0.18,0.012
955,16.452,0.98,1,-0.083,0.238,0.111,0.125,0.026,0,0,0.156,0,0,0,0,0,0,0.208,0,0,0,0.082,0,0.184,0
956,16.469,0.98,1,-0.086,0.235,0.11,0.131,0.015,0,0,0.162,0,0,0,0,0,0,0.21,0,0.002,0,0.062,0,0.192,0
957,16.486,0.98,1,-0.083,0.238,0.124,0.134,0.009,0,0,0.166,0,0,0,0,0,0,0.214,0,0.002,0,0.07,0,0.156,0
958,16.504,0.98,1,-0.076,0.253,0.15,0.124,0.019,0,0,0.182,0,0,0,0,0,0,0.208,0,0.008,0,0.066,0,0.124,0
959,16.521,0.98,1,-0.084,0.257,0.161,0.131,0.006,0,0,0.204,0,0,0,0,0,0,0.22,0,0.01,0,0.066,0.002,0.06,0
960,16.538,0.98,1,-0.084,0.274,0.187,0.136,-0.005,0,0,0.21,0,0,0,0,0,0,0.216,0,0.034,0,0.042,0.002,0.03,0
961,16.555,0.98,1,-0.078,0.283,0.21,0.135,-0.014,0,0.004,0.208,0,0,0,0,0,0,0.222,0,0.064,0,0.028,0.002,0,0
962,16.573,0.98,1,-0.076,0.3,0.226,0.132,-0.022,0,0.044,0.204,0,0,0,0,0,0,0.224,0,0.1,0,0.014,0.014,0,0
963,16.59,0.93,1,-0.079,0.295,0.255,0.141,-0.032,0,0.094,0.204,0,0,0,0,0,0,0.226,0,0.09,0,0.024,0.018,0.004,0
964,16.607,0.98,1,-0.073,0.29,0.264,0.131,-0.014,0,0.112,0.238,0.014,0,0,0,0,0,0.25,0,0.106,0,0.032,0.026,0.004,0
965,16.624,0.98,1,-0.066,0.302,0.259,0.135,-0.031,0.01,0.122,0.28,0.04,0,0,0,0.006,0,0.25,0,0.124,0,0.032,0.016,0.004,0
966,16.641,0.93,1,-0.068,0.311,0.267,0.141,-0.039,0.028,0.148,0.316,0.072,0,0,0,0.006,0,0.246,0,0.156,0,0.038,0.038,0,0
967,16.659,0.93,1,-0.074,0.284,0.27,0.143,-0.024,0.032,0.186,0.288,0.06,0,0.006,0,0.006,0,0.214,0,0.136,0,0.064,0.064,0.022,0
968,16.676,0.93,1,-0.073,0.281,0.261,0.138,-0.012,0.022,0.204,0.258,0.034,0,0.046,0,0,0,0.216,0,0.102,0,0.114,0.068,0.054,0
969,16.693,0.98,1,-0.068,0.274,0.247,0.13,-0.003,0.004,0.182,0.248,0,0,0.072,0,0,0,0.238,0,0.088,0,0.13,0.06,0.088,0
970,16.71,0.98,1,-0.065,0.27,0.211,0.125,-0.007,0,0.182,0.268,0,0,0.098,0,0,0,0.26,0,0.084,0,0.12,0.028,0.096,0
971,16.728,0.98,1,-0.066,0.266,0.206,0.126,-0.01,0,0.17,0.286,0,0,0.088,0,0,0,0.288,0,0.086,0,0.094,0.07,0.132,0
972,16.745,0.98,1,-0.071,0.274,0.211,0.127,-0.014,0,0.14,0.28,0,0,0.09,0,0,0,0.298,0,0.08,0,0.092,0.092,0.156,0
973,16.762,0.98,1,-0.066,0.27,0.214,0.126,-0.016,0,0.114,0.274,0,0,0.058,0,0,0,0.304,0,0.078,0,0.082,0.126,0.178,0
974,16.779,0.98,1,-0.062,0.27,0.225,0.127,-0.017,0,0.092,0.254,0,0,0.028,0,0,0,0.286,0,0.068,0,0.068,0.138,0.18,0
975,16.797,0.98,1,-0.065,0.268,0.239,0.13,-0.019,0,0.094,0.25,0,0,0,0,0,0,0.286,0,0.07,0,0.046,0.148,0.18,0
976,16.814,0.98,1,-0.062,0.273,0.245,0.13,-0.02,0,0.074,0.236,0,0,0,0,0,0,0.288,0,0.078,0,0.038,0.16,0.192,0
977,16.831,0.98,1,-0.065,0.277,0.252,0.13,-0.023,0,0.066,0.236,0,0,0,0,0,0,0.294,0,0.094,0,0.036,0.152,0.178,0
978,16.848,0.98,1,-0.062,0.296,0.245,0.124,-0.024,0,0.068,0.224,0,0,0,0,0,0,0.304,0,0.106,0.026,0.026,0.16,0.172,0
979,16.865,0.98,1,-0.063,0.289,0.264,0.13,-0.03,0,0.082,0.232,0,0,0,0,0,0,0.298,0,0.122,0.026,0.012,0.146,0.126,0
980,16.883,0.98,1,-0.058,0.296,0.255,0.125,-0.034,0.004,0.074,0.232,0.01,0,0,0,0,0,0.294,0,0.156,0.026,0,0.118,0.08,0
981,16.9,0.98,1,-0.055,0.297,0.259,0.129,-0.039,0.012,0.064,0.246,0.02,0,0,0,0,0,0.25,0.024,0.2,0.004,0,0.058,0.03,0
982,16.917,0.93,1,-0.058,0.301,0.264,0.132,-0.043,0.012,0.094,0.24,0.032,0,0,0,0,0,0.202,0.024,0.23,0.01,0.02,0.02,0.012,0
983,16.934,0.93,1,-0.054,0.277,0.271,0.137,-0.03,0.008,0.108,0.228,0.034,0,0,0,0,0,0.148,0.026,0.24,0.01,0.072,0,0,0
984,16.952,0.98,1,-0.064,0.272,0.263,0.127,-0.016,0.016,0.12,0.236,0.024,0,0,0,0,0,0.134,0.018,0.24,0.006,0.112,0,0,0
985,16.969,0.98,1,-0.058,0.262,0.268,0.13,-0.036,0.034,0.08,0.256,0.036,0,0,0,0,0,0.144,0.028,0.246,0,0.106,0,0,0
986,16.986,0.98,1,-0.053,0.297,0.271,0.132,-0.047,0.05,0.114,0.276,0.048,0,0,0,0,0,0.156,0.04,0.254,0,0.086,0,0,0
987,17.003,0.93,1,-0.063,0.277,0.271,0.133,-0.03,0.032,0.108,0.262,0.084,0,0,0,0,0,0.13,0.026,0.252,0,0.106,0,0,0
988,17.02,0.98,1,-0.066,0.262,0.257,0.124,-0.014,0.032,0.114,0.258,0.086,0,0,0,0,0,0.128,0.04,0.252,0,0.138,0,0,0
989,17.038,0.98,1,-0.062,0.26,0.257,0.132,-0.033,0.018,0.064,0.25,0.06,0,0,0,0,0,0.12,0.03,0.258,0,0.136,0,0,0
990,17.055,0.98,1,-0.068,0.264,0.264,0.138,-0.044,0.018,0.07,0.256,0.034,0,0,0,0,0,0.16,0.038,0.248,0,0.118,0,0.016,0
991,17.072,0.98,1,-0.071,0.258,0.251,0.13,-0.02,0.004,0.06,0.246,0.024,0,0,0,0,0,0.166,0.048,0.264,0,0.116,0,0.016,0
992,17.089,0.93,1,-0.062,0.256,0.249,0.134,-0.033,0,0.052,0.246,0.024,0,0,0,0,0,0.182,0.046,0.26,0,0.166,0,0.046,0
993,17.107,0.98,1,-0.062,0.243,0.228,0.123,-0.007,0,0.02,0.228,0.014,0,0,0,0,0,0.192,0.044,0.258,0,0.202,0,0.078,0
994,17.124,0.98,1,-0.068,0.244,0.224,0.122,-0.013,0,0.004,0.23,0,0,0,0,0,0,0.196,0.022,0.226,0,0.218,0,0.108,0
995,17.141,0.98,1,-0.068,0.244,0.223,0.132,-0.013,0,0,0.234,0,0,0,0,0,0,0.194,0.02,0.184,0,0.194,0.012,0.12,0
996,17.158,0.93,1,-0.069,0.248,0.224,0.137,-0.011,0,0,0.244,0.006,0,0,0,0,0,0.176,0.012,0.14,0,0.172,0.026,0.132,0
997,17.176,0.98,1,-0.064,0.236,0.22,0.113,0.015,0,0,0.222,0.006,0,0,0,0,0,0.17,0.002,0.106,0,0.146,0.052,0.184,0
998,17.193,0.98,1,-0.068,0.239,0.22,0.119,0.003,0,0,0.214,0.006,0,0,0,0,0,0.192,0.032,0.11,0,0.138,0.056,0.19,0
999,17.21,0.98,1,-0.07,0.248,0.225,0.122,-0.003,0,0,0.206,0,0,0,0,0,0,0.202,0.038,0.136,0,0.104,0.052,0.188,0
1000,17.227,0.98,1,-0.068,0.247,0.237,0.124,-0.009,0,0,0.21,0,0,0,0,0,0,0.216,0.052,0.158,0,0.096,0.034,0.142,0
1001,17.244,0.98,1,-0.063,0.251,0.244,0.126,-0.013,0,0,0.206,0,0,0,0,0,0,0.212,0.034,0.174,0,0.078,0.018,0.126,0
1002,17.262,0.98,1,-0.064,0.256,0.257,0.128,-0.018,0,0,0.204,0,0,0,0,0,0,0.22,0.066,0.2,0,0.078,0.024,0.088,0
1003,17.279,0.98,1,-0.064,0.26,0.262,0.129,-0.025,0,0,0.22,0,0,0,0,0,0,0.234,0.07,0.238,0,0.068,0.022,0.066,0
1004,17.296,0.98,1,-0.065,0.268,0.27,0.13,-0.031,0,0,0.216,0,0,0,0,0,0,0.244,0.082,0.284,0.006,0.052,0.02,0.034,0
1005,17.313,0.98,1,-0.067,0.271,0.276,0.132,-0.036,0,0,0.224,0,0,0,0,0,0,0.264,0.09,0.34,0.006,0.04,0.006,0.014,0
1006,17.331,0.98,1,-0.067,0.28,0.281,0.131,-0.041,0,0,0.216,0,0,0,0,0,0,0.252,0.094,0.386,0.006,0.024,0,0,0
