frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
223,8.92,0.98,1,0.287,0.278,0.22699999999999998,-0.26,0.105,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.036,0.044,0.0,0.012,0.036,0.002,0.032,0.026000000000000002,0.064,0.0
224,8.96,0.98,1,0.27699999999999997,0.266,0.193,-0.259,0.09,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.028000000000000004,0.024,0.0,0.002,0.048,0.0,0.074,0.01,0.13799999999999998,0.0
225,9.0,0.98,1,0.271,0.25,0.157,-0.257,0.073,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.008,0.008,0.0,0.002,0.048,0.0,0.118,0.0,0.196,0.0
226,9.04,0.98,1,0.275,0.23600000000000002,0.122,-0.256,0.051,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.13,0.0,0.262,0.0
227,9.08,0.98,1,0.275,0.223,0.107,-0.245,0.035,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.13,0.0,0.262,0.0
228,9.12,0.98,1,0.27899999999999997,0.217,0.075,-0.254,0.013000000000000001,0.041999999999999996,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.11399999999999999,0.0,0.266,0.0
229,9.16,0.98,1,0.292,0.214,0.08199999999999999,-0.271,-0.005,0.068,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.11399999999999999,0.0,0.256,0.022
230,9.2,0.98,1,0.301,0.23399999999999999,0.066,-0.27,-0.02,0.096,0.006,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.11399999999999999,0.0,0.088,0.0,0.27599999999999997,0.178
231,9.24,0.98,1,0.312,0.297,0.057,-0.276,-0.032,0.094,0.006,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.088,0.0,0.25,0.294
232,9.28,0.98,1,0.32799999999999996,0.265,0.031,-0.26,-0.04,0.068,0.006,0.0,0.0,0.0,0.078,0.0,0.0,0.008,0.004,0.0,0.08,0.0,0.068,0.0,0.238,0.354
233,9.32,0.98,1,0.31,0.237,0.038,-0.268,-0.04,0.036,0.002,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.01,0.004,0.0,0.032,0.0,0.05,0.0,0.20400000000000001,0.242
234,9.36,0.98,1,0.316,0.222,0.04,-0.278,-0.043,0.032,0.002,0.0,0.0,0.0,0.05,0.008,0.0,0.022,0.02,0.0,0.014000000000000002,0.0,0.014000000000000002,0.024,0.196,0.152
235,9.4,0.98,1,0.31,0.233,0.087,-0.281,-0.027000000000000003,0.024,0.002,0.0,0.0,0.0,0.062,0.008,0.0,0.024,0.046,0.0,0.006,0.0,0.0,0.048,0.188,0.09
236,9.44,0.98,1,0.304,0.22899999999999998,0.07400000000000001,-0.282,-0.03,0.032,0.03,0.0,0.0,0.0,0.066,0.008,0.0,0.022,0.078,0.0,0.10400000000000001,0.0,0.05600000000000001,0.048,0.21800000000000003,0.057999999999999996
237,9.48,0.98,1,0.299,0.193,0.02,-0.275,-0.044000000000000004,0.018,0.054000000000000006,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.01,0.10200000000000001,0.0,0.22599999999999998,0.0,0.12,0.024,0.22599999999999998,0.05600000000000001
238,9.52,0.98,1,0.3,0.18600000000000003,0.01,-0.27,-0.044000000000000004,0.022,0.054000000000000006,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.004,0.10800000000000001,0.0,0.306,0.0,0.16599999999999998,0.0,0.21400000000000002,0.05
239,9.56,0.98,1,0.303,0.17800000000000002,0.008,-0.27699999999999997,-0.045,0.008,0.024,0.0,0.0,0.0,0.04,0.0,0.0,0.026000000000000002,0.124,0.0,0.268,0.0,0.12,0.01,0.16399999999999998,0.052000000000000005
240,9.6,0.98,1,0.303,0.18100000000000002,0.021,-0.27,-0.039,0.012,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.046,0.11200000000000002,0.0,0.21000000000000002,0.0,0.054000000000000006,0.014000000000000002,0.13,0.038
241,9.64,0.98,1,0.307,0.177,0.026000000000000002,-0.271,-0.037000000000000005,0.022,0.002,0.0,0.014000000000000002,0.0,0.014000000000000002,0.0,0.0,0.05600000000000001,0.122,0.0,0.184,0.0,0.022,0.014000000000000002,0.088,0.03
242,9.68,0.98,1,0.305,0.191,0.026000000000000002,-0.27699999999999997,-0.04,0.03,0.0,0.0,0.014000000000000002,0.0,0.014000000000000002,0.0,0.0,0.048,0.12,0.0,0.20800000000000002,0.0,0.038,0.004,0.057999999999999996,0.022
243,9.72,0.98,1,0.309,0.191,0.03,-0.28300000000000003,-0.038,0.03,0.0,0.0,0.014000000000000002,0.0,0.04,0.0,0.0,0.044,0.10400000000000001,0.0,0.18,0.0,0.054000000000000006,0.0,0.066,0.016
244,9.76,0.98,1,0.304,0.183,0.023,-0.27699999999999997,-0.037000000000000005,0.012,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.034,0.086,0.0,0.128,0.0,0.041999999999999996,0.014000000000000002,0.098,0.016
245,9.8,0.98,1,0.311,0.18100000000000002,0.027000000000000003,-0.278,-0.036000000000000004,0.008,0.0,0.0,0.0,0.0,0.076,0.002,0.0,0.048,0.076,0.0,0.052000000000000005,0.0,0.018,0.05,0.098,0.016
246,9.84,0.98,1,0.308,0.205,0.073,-0.278,-0.021,0.008,0.0,0.0,0.0,0.0,0.08199999999999999,0.002,0.0,0.062,0.10400000000000001,0.016,0.03,0.0,0.002,0.088,0.076,0.012
247,9.88,0.98,1,0.307,0.205,0.07400000000000001,-0.27899999999999997,-0.02,0.016,0.0,0.0,0.0,0.0,0.072,0.002,0.0,0.086,0.134,0.036,0.032,0.0,0.0,0.10400000000000001,0.052000000000000005,0.012
248,9.92,0.98,1,0.313,0.19699999999999998,0.073,-0.278,-0.018000000000000002,0.018,0.0,0.0,0.0,0.0,0.066,0.006,0.0,0.094,0.16,0.036,0.048,0.0,0.0,0.088,0.052000000000000005,0.006
249,9.96,0.98,1,0.313,0.201,0.079,-0.27899999999999997,-0.016,0.014000000000000002,0.0,0.0,0.0,0.0,0.078,0.012,0.0,0.098,0.182,0.036,0.052000000000000005,0.0,0.0,0.076,0.057999999999999996,0.006
250,10.0,0.98,1,0.305,0.215,0.084,-0.27899999999999997,-0.012,0.006,0.0,0.0,0.0,0.0,0.136,0.014000000000000002,0.0,0.10200000000000001,0.188,0.04,0.06999999999999999,0.0,0.0,0.074,0.064,0.008
251,10.04,0.98,1,0.302,0.221,0.08900000000000001,-0.27699999999999997,-0.008,0.0,0.0,0.0,0.0,0.0,0.174,0.008,0.0,0.10400000000000001,0.184,0.066,0.062,0.0,0.0,0.096,0.076,0.02
252,10.08,0.98,1,0.3,0.222,0.099,-0.272,-0.002,0.0,0.0,0.0,0.0,0.0,0.162,0.002,0.0,0.10800000000000001,0.16599999999999998,0.072,0.092,0.0,0.0,0.11399999999999999,0.086,0.02
253,10.12,0.98,1,0.302,0.222,0.09,-0.27399999999999997,-0.005,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.096,0.186,0.05,0.13799999999999998,0.0,0.036,0.08399999999999999,0.096,0.016
254,10.16,0.98,1,0.295,0.217,0.075,-0.265,-0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.088,0.196,0.022,0.186,0.0,0.086,0.044,0.11200000000000002,0.004
255,10.2,0.98,1,0.292,0.21600000000000003,0.08199999999999999,-0.261,-0.006,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,0.0,0.0,0.08199999999999999,0.21000000000000002,0.0,0.2,0.006,0.122,0.0,0.11399999999999999,0.002
256,10.24,0.98,1,0.29100000000000004,0.22699999999999998,0.102,-0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.21800000000000003,0.0,0.0,0.086,0.156,0.022,0.13999999999999999,0.006,0.094,0.004,0.11399999999999999,0.0
257,10.28,0.98,1,0.294,0.24100000000000002,0.125,-0.264,0.008,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.08399999999999999,0.11599999999999999,0.06999999999999999,0.072,0.006,0.044,0.048,0.098,0.0
258,10.32,0.98,1,0.29600000000000004,0.265,0.193,-0.266,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,0.0,0.0,0.08,0.094,0.124,0.014000000000000002,0.006,0.01,0.096,0.064,0.0
259,10.36,0.98,1,0.293,0.27,0.19899999999999998,-0.264,0.031,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.078,0.09,0.144,0.0,0.006,0.0,0.13999999999999999,0.032,0.0
260,10.4,0.98,1,0.293,0.273,0.20199999999999999,-0.267,0.03,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.078,0.1,0.11000000000000001,0.0,0.006,0.0,0.12,0.016,0.0
261,10.44,0.98,1,0.294,0.273,0.191,-0.267,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.066,0.118,0.057999999999999996,0.072,0.014000000000000002,0.066,0.072,0.046,0.0
262,10.48,0.98,1,0.295,0.255,0.15,-0.27,0.013999999999999999,0.0,0.002,0.0,0.0,0.0,0.158,0.0,0.0,0.052000000000000005,0.13999999999999999,0.016,0.136,0.022,0.126,0.022,0.08199999999999999,0.0
263,10.52,0.98,1,0.292,0.254,0.149,-0.267,0.015,0.0,0.002,0.0,0.0,0.0,0.16,0.0,0.0,0.036,0.124,0.0,0.172,0.034,0.174,0.0,0.128,0.0
264,10.56,0.98,1,0.3,0.255,0.149,-0.27,0.016,0.0,0.002,0.0,0.0,0.0,0.182,0.0,0.0,0.03,0.074,0.0,0.11200000000000002,0.022,0.13,0.002,0.124,0.0
265,10.6,0.98,1,0.29600000000000004,0.247,0.141,-0.27399999999999997,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.028000000000000004,0.054000000000000006,0.0,0.092,0.012,0.13,0.002,0.122,0.0
266,10.64,0.98,1,0.297,0.228,0.10800000000000001,-0.26899999999999996,0.001,0.0,0.0,0.0,0.0,0.0,0.13799999999999998,0.0,0.0,0.02,0.06999999999999999,0.0,0.154,0.0,0.15,0.002,0.11200000000000002,0.0
267,10.68,0.98,1,0.29600000000000004,0.231,0.105,-0.273,-0.008,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.018,0.11000000000000001,0.0,0.22999999999999998,0.0,0.198,0.0,0.132,0.002
268,10.72,0.98,1,0.289,0.221,0.087,-0.263,-0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.024,0.098,0.0,0.266,0.0,0.182,0.0,0.146,0.01
269,10.76,0.98,1,0.28600000000000003,0.21899999999999997,0.091,-0.258,-0.017,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.038,0.066,0.0,0.20800000000000002,0.0,0.134,0.0,0.126,0.018
270,10.8,0.98,1,0.289,0.22,0.09300000000000001,-0.262,-0.019,0.012,0.006,0.0,0.0,0.0,0.022,0.0,0.0,0.044,0.054000000000000006,0.0,0.16999999999999998,0.0,0.094,0.0,0.092,0.02
271,10.84,0.98,1,0.28800000000000003,0.22,0.077,-0.267,-0.032,0.046,0.018,0.0,0.0,0.0,0.02,0.0,0.0,0.054000000000000006,0.078,0.0,0.162,0.012,0.088,0.0,0.05600000000000001,0.018
272,10.88,0.98,1,0.289,0.21,0.063,-0.26899999999999996,-0.040999999999999995,0.086,0.028000000000000004,0.0,0.0,0.0,0.018,0.0,0.0,0.05600000000000001,0.10400000000000001,0.0,0.2,0.022,0.10800000000000001,0.0,0.052000000000000005,0.014000000000000002
273,10.92,0.98,1,0.287,0.21,0.062,-0.267,-0.047,0.10200000000000001,0.022,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.062,0.092,0.0,0.194,0.02,0.09,0.0,0.05600000000000001,0.012
274,10.96,0.98,1,0.305,0.218,0.069,-0.273,-0.051,0.1,0.012,0.0,0.016,0.0,0.057999999999999996,0.0,0.0,0.064,0.06999999999999999,0.024,0.136,0.01,0.052000000000000005,0.0,0.068,0.006
275,11.0,0.98,1,0.303,0.225,0.083,-0.273,-0.048,0.09,0.002,0.0,0.046,0.0,0.06999999999999999,0.0,0.0,0.06999999999999999,0.062,0.064,0.05600000000000001,0.0,0.012,0.036,0.057999999999999996,0.002
276,11.04,0.98,1,0.309,0.255,0.139,-0.281,-0.032,0.096,0.026000000000000002,0.0,0.048,0.0,0.06999999999999999,0.0,0.0,0.08,0.06999999999999999,0.10800000000000001,0.02,0.0,0.0,0.064,0.034,0.0
277,11.08,0.98,1,0.303,0.252,0.139,-0.285,-0.032,0.088,0.048,0.0,0.032,0.0,0.06999999999999999,0.0,0.0,0.09,0.10400000000000001,0.10400000000000001,0.006,0.0,0.0,0.088,0.012,0.0
278,11.12,0.98,1,0.305,0.25,0.142,-0.285,-0.031,0.08199999999999999,0.078,0.0,0.002,0.0,0.09,0.0,0.0,0.098,0.132,0.10600000000000001,0.008,0.0,0.0,0.08199999999999999,0.0,0.0
279,11.16,0.98,1,0.308,0.253,0.141,-0.28600000000000003,-0.03,0.072,0.076,0.0,0.0,0.0,0.11399999999999999,0.0,0.0,0.10400000000000001,0.16599999999999998,0.10200000000000001,0.004,0.0,0.0,0.076,0.0,0.0
280,11.2,0.98,1,0.311,0.252,0.142,-0.287,-0.031,0.08199999999999999,0.078,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.11000000000000001,0.182,0.11599999999999999,0.016,0.0,0.0,0.06999999999999999,0.0,0.0
281,11.24,0.98,1,0.316,0.254,0.145,-0.292,-0.028999999999999998,0.096,0.08,0.0,0.02,0.0,0.088,0.0,0.0,0.10800000000000001,0.174,0.10800000000000001,0.022,0.0,0.0,0.048,0.0,0.0
282,11.28,0.98,1,0.32,0.258,0.147,-0.297,-0.028999999999999998,0.10800000000000001,0.10600000000000001,0.0,0.034,0.0,0.062,0.0,0.0,0.1,0.156,0.074,0.062,0.0,0.0,0.03,0.006,0.0
283,11.32,0.98,1,0.322,0.258,0.139,-0.302,-0.032,0.098,0.124,0.0,0.048,0.0,0.038,0.0,0.0,0.068,0.136,0.04,0.16399999999999998,0.006,0.074,0.012,0.04,0.0
284,11.36,0.98,1,0.326,0.237,0.096,-0.303,-0.048,0.1,0.132,0.0,0.03,0.0,0.028000000000000004,0.0,0.0,0.05600000000000001,0.132,0.006,0.27999999999999997,0.028000000000000004,0.152,0.004,0.11000000000000001,0.0
285,11.4,0.98,1,0.326,0.23800000000000002,0.09699999999999999,-0.312,-0.049,0.096,0.15,0.0,0.038,0.0,0.024,0.0,0.0,0.054000000000000006,0.10400000000000001,0.0,0.318,0.03,0.198,0.0,0.16799999999999998,0.0
286,11.44,0.98,1,0.32799999999999996,0.239,0.111,-0.311,-0.04,0.12,0.132,0.0,0.064,0.0,0.02,0.0,0.002,0.068,0.086,0.026000000000000002,0.20600000000000002,0.024,0.126,0.046,0.16799999999999998,0.0
287,11.48,0.98,1,0.33,0.273,0.172,-0.309,-0.017,0.128,0.13,0.0,0.08399999999999999,0.0,0.03,0.0,0.002,0.08199999999999999,0.1,0.05600000000000001,0.08199999999999999,0.0,0.046,0.11000000000000001,0.12,0.0
288,11.52,0.98,1,0.335,0.282,0.19699999999999998,-0.312,-0.011000000000000001,0.126,0.072,0.0,0.08399999999999999,0.002,0.041999999999999996,0.01,0.008,0.092,0.154,0.094,0.006,0.0,0.0,0.15,0.066,0.0
289,11.56,0.98,1,0.33799999999999997,0.281,0.209,-0.312,-0.012,0.088,0.046,0.0,0.05,0.01,0.06,0.016,0.01,0.11200000000000002,0.21000000000000002,0.1,0.012,0.002,0.0,0.132,0.034,0.0
290,11.6,0.98,1,0.33799999999999997,0.27899999999999997,0.209,-0.311,-0.015,0.057999999999999996,0.008,0.0,0.028000000000000004,0.018,0.08199999999999999,0.016,0.01,0.124,0.236,0.11000000000000001,0.008,0.008,0.0,0.1,0.016,0.0
291,11.64,0.98,1,0.337,0.278,0.201,-0.313,-0.018000000000000002,0.036,0.0,0.0,0.006,0.028000000000000004,0.098,0.014000000000000002,0.004,0.132,0.254,0.1,0.022,0.018,0.0,0.096,0.012,0.0
292,11.68,0.98,1,0.33399999999999996,0.27699999999999997,0.193,-0.309,-0.02,0.04,0.0,0.0,0.0,0.038,0.118,0.02,0.0,0.132,0.236,0.10200000000000001,0.02,0.016,0.0,0.11000000000000001,0.012,0.0
293,11.72,0.98,1,0.33299999999999996,0.273,0.183,-0.309,-0.023,0.024,0.0,0.0,0.002,0.054000000000000006,0.11200000000000002,0.038,0.0,0.124,0.20600000000000002,0.122,0.02,0.01,0.0,0.148,0.041999999999999996,0.0
294,11.76,0.98,1,0.32799999999999996,0.25,0.16699999999999998,-0.305,-0.031,0.018,0.0,0.0,0.032,0.052000000000000005,0.092,0.036,0.004,0.10400000000000001,0.146,0.136,0.006,0.0,0.0,0.22599999999999998,0.074,0.0
295,11.8,0.98,1,0.318,0.237,0.14400000000000002,-0.298,-0.040999999999999995,0.016,0.0,0.0,0.048,0.062,0.088,0.032,0.004,0.08,0.08399999999999999,0.126,0.0,0.0,0.0,0.306,0.118,0.0
296,11.84,0.98,1,0.314,0.22899999999999998,0.121,-0.29100000000000004,-0.053,0.041999999999999996,0.0,0.0,0.076,0.066,0.1,0.026000000000000002,0.004,0.057999999999999996,0.032,0.076,0.0,0.0,0.0,0.348,0.144,0.0
297,11.88,0.98,1,0.31,0.22699999999999998,0.106,-0.293,-0.063,0.064,0.0,0.0,0.088,0.078,0.132,0.028000000000000004,0.004,0.046,0.0,0.034,0.012,0.0,0.0,0.306,0.184,0.0
298,11.92,0.98,1,0.314,0.20800000000000002,0.064,-0.29100000000000004,-0.084,0.066,0.0,0.0,0.10800000000000001,0.072,0.16,0.024,0.004,0.036,0.0,0.014000000000000002,0.014000000000000002,0.0,0.0,0.252,0.22200000000000003,0.0
299,11.96,0.98,1,0.32299999999999995,0.19699999999999998,0.052000000000000005,-0.302,-0.096,0.05,0.0,0.0,0.1,0.05,0.16999999999999998,0.012,0.004,0.038,0.0,0.002,0.026000000000000002,0.0,0.0,0.20600000000000002,0.242,0.0
300,12.0,0.98,1,0.33,0.19,0.04,-0.31,-0.10800000000000001,0.026000000000000002,0.0,0.0,0.08199999999999999,0.024,0.142,0.002,0.0,0.038,0.002,0.002,0.05,0.0,0.012,0.134,0.26,0.0
301,12.04,0.98,1,0.327,0.159,-0.022000000000000002,-0.299,-0.129,0.024,0.0,0.0,0.044,0.006,0.11000000000000001,0.0,0.0,0.048,0.012,0.0,0.13799999999999998,0.0,0.048,0.066,0.262,0.057999999999999996
302,12.08,0.98,1,0.354,0.203,-0.013000000000000001,-0.308,-0.135,0.032,0.0,0.0,0.022,0.0,0.078,0.0,0.0,0.06,0.08,0.0,0.22000000000000003,0.0,0.096,0.0,0.24,0.21200000000000002
303,12.12,0.98,1,0.35100000000000003,0.25,-0.015,-0.305,-0.135,0.032,0.0,0.0,0.0,0.008,0.08199999999999999,0.018,0.0,0.08,0.13999999999999999,0.0,0.27999999999999997,0.012,0.152,0.0,0.18,0.32799999999999996
304,12.16,0.98,1,0.377,0.20600000000000002,-0.022000000000000002,-0.29600000000000004,-0.136,0.016,0.0,0.0,0.0,0.028000000000000004,0.1,0.048,0.0,0.08399999999999999,0.186,0.0,0.272,0.012,0.16599999999999998,0.0,0.11000000000000001,0.348
305,12.2,0.98,1,0.34700000000000003,0.17600000000000002,-0.024,-0.287,-0.128,0.01,0.0,0.0,0.0,0.04,0.098,0.072,0.0,0.09,0.16999999999999998,0.0,0.252,0.012,0.142,0.0,0.05600000000000001,0.24
306,12.24,0.98,1,0.325,0.191,-0.012,-0.28600000000000003,-0.11800000000000001,0.028000000000000004,0.0,0.0,0.0,0.041999999999999996,0.10600000000000001,0.08,0.0,0.096,0.134,0.0,0.20400000000000001,0.0,0.074,0.0,0.034,0.16
307,12.28,0.98,1,0.316,0.203,0.008,-0.27899999999999997,-0.106,0.041999999999999996,0.0,0.0,0.0,0.03,0.05600000000000001,0.072,0.0,0.11599999999999999,0.10400000000000001,0.0,0.16399999999999998,0.0,0.024,0.032,0.028000000000000004,0.11399999999999999
308,12.32,0.98,1,0.313,0.212,0.027999999999999997,-0.28300000000000003,-0.099,0.046,0.0,0.0,0.0,0.041999999999999996,0.08399999999999999,0.08399999999999999,0.0,0.126,0.11200000000000002,0.0,0.11200000000000002,0.0,0.0,0.08399999999999999,0.038,0.092
309,12.36,0.98,1,0.311,0.21600000000000003,0.037000000000000005,-0.28600000000000003,-0.09300000000000001,0.034,0.0,0.0,0.0,0.052000000000000005,0.06,0.086,0.0,0.13799999999999998,0.144,0.0,0.08399999999999999,0.0,0.0,0.134,0.028000000000000004,0.086
310,12.4,0.98,1,0.311,0.223,0.05,-0.28600000000000003,-0.087,0.024,0.0,0.0,0.0,0.06999999999999999,0.088,0.08,0.0,0.15,0.192,0.0,0.048,0.0,0.0,0.136,0.018,0.078
311,12.44,0.98,1,0.314,0.237,0.077,-0.29600000000000004,-0.076,0.01,0.0,0.0,0.0,0.076,0.096,0.062,0.002,0.16999999999999998,0.21200000000000002,0.018,0.041999999999999996,0.0,0.0,0.136,0.012,0.074
312,12.48,0.98,1,0.315,0.258,0.11900000000000001,-0.299,-0.061,0.004,0.0,0.0,0.0,0.08399999999999999,0.152,0.054000000000000006,0.006,0.19,0.21200000000000002,0.054000000000000006,0.022,0.0,0.0,0.11599999999999999,0.006,0.064
313,12.52,0.98,1,0.318,0.27,0.14800000000000002,-0.303,-0.049,0.0,0.0,0.0,0.0,0.088,0.174,0.052000000000000005,0.006,0.2,0.20600000000000002,0.074,0.02,0.0,0.0,0.12,0.02,0.052000000000000005
314,12.56,0.98,1,0.321,0.275,0.152,-0.302,-0.044000000000000004,0.0,0.0,0.0,0.0,0.088,0.162,0.05,0.008,0.20400000000000001,0.20400000000000001,0.068,0.002,0.0,0.0,0.11000000000000001,0.04,0.038
315,12.6,0.98,1,0.322,0.27,0.15,-0.306,-0.044000000000000004,0.0,0.0,0.0,0.0,0.086,0.146,0.052000000000000005,0.006,0.20400000000000001,0.22400000000000003,0.044,0.002,0.0,0.0,0.11200000000000002,0.057999999999999996,0.028000000000000004
316,12.64,0.98,1,0.324,0.259,0.13699999999999998,-0.308,-0.046,0.0,0.0,0.0,0.0,0.086,0.148,0.06999999999999999,0.01,0.202,0.252,0.024,0.0,0.0,0.0,0.10400000000000001,0.044,0.022
317,12.68,0.98,1,0.319,0.249,0.124,-0.304,-0.051,0.0,0.0,0.0,0.0,0.08199999999999999,0.122,0.078,0.006,0.2,0.244,0.024,0.0,0.0,0.0,0.09,0.016,0.03
318,12.72,0.98,1,0.314,0.243,0.11199999999999999,-0.294,-0.055999999999999994,0.008,0.0,0.0,0.0,0.076,0.11200000000000002,0.088,0.006,0.196,0.236,0.034,0.002,0.0,0.0,0.096,0.0,0.032
319,12.76,0.98,1,0.306,0.235,0.096,-0.281,-0.059000000000000004,0.016,0.0,0.0,0.0,0.05600000000000001,0.08199999999999999,0.08199999999999999,0.0,0.194,0.2,0.04,0.002,0.0,0.0,0.10200000000000001,0.0,0.026000000000000002
320,12.8,0.98,1,0.282,0.21899999999999997,0.068,-0.25,-0.06,0.05,0.02,0.0,0.0,0.041999999999999996,0.11599999999999999,0.094,0.0,0.194,0.178,0.026000000000000002,0.002,0.0,0.0,0.10200000000000001,0.0,0.02
321,12.84,0.98,1,0.268,0.207,0.049,-0.22899999999999998,-0.055999999999999994,0.076,0.034,0.0,0.0,0.034,0.128,0.098,0.0,0.192,0.16599999999999998,0.006,0.012,0.0,0.0,0.064,0.0,0.032
322,12.88,0.98,1,0.247,0.204,0.042,-0.21100000000000002,-0.045,0.11200000000000002,0.06,0.0,0.0,0.022,0.124,0.094,0.0,0.182,0.16799999999999998,0.0,0.052000000000000005,0.0,0.0,0.028000000000000004,0.0,0.046
323,12.92,0.98,1,0.24600000000000002,0.205,0.04,-0.203,-0.034,0.134,0.08199999999999999,0.0,0.0,0.014000000000000002,0.134,0.094,0.0,0.16599999999999998,0.174,0.0,0.094,0.0,0.0,0.0,0.0,0.054000000000000006
324,12.96,0.98,1,0.242,0.205,0.040999999999999995,-0.195,-0.024,0.146,0.088,0.0,0.0,0.008,0.11399999999999999,0.096,0.004,0.162,0.176,0.0,0.12,0.0,0.0,0.018,0.0,0.05
325,13.0,0.98,1,0.255,0.209,0.049,-0.20600000000000002,-0.017,0.154,0.074,0.0,0.0,0.016,0.11000000000000001,0.10400000000000001,0.004,0.158,0.178,0.006,0.10800000000000001,0.0,0.0,0.046,0.0,0.04
326,13.04,0.98,1,0.263,0.21,0.055,-0.213,-0.013999999999999999,0.136,0.03,0.0,0.0,0.024,0.074,0.096,0.004,0.16,0.186,0.02,0.08,0.002,0.0,0.078,0.0,0.032
327,13.08,0.98,1,0.26899999999999996,0.20800000000000002,0.057999999999999996,-0.226,-0.017,0.12,0.012,0.0,0.0,0.028000000000000004,0.10200000000000001,0.098,0.0,0.152,0.198,0.036,0.057999999999999996,0.002,0.0,0.092,0.0,0.024
328,13.12,0.98,1,0.273,0.213,0.064,-0.233,-0.018000000000000002,0.092,0.002,0.0,0.0,0.03,0.154,0.098,0.0,0.154,0.21600000000000003,0.052000000000000005,0.05,0.002,0.0,0.10400000000000001,0.0,0.02
329,13.16,0.98,1,0.276,0.215,0.07,-0.237,-0.019,0.068,0.002,0.0,0.0,0.034,0.196,0.10800000000000001,0.012,0.156,0.22599999999999998,0.048,0.06,0.0,0.0,0.096,0.0,0.01
330,13.2,0.98,1,0.28300000000000003,0.22399999999999998,0.083,-0.242,-0.019,0.057999999999999996,0.0,0.0,0.0,0.032,0.184,0.094,0.012,0.154,0.22599999999999998,0.066,0.06,0.0,0.0,0.1,0.004,0.004
331,13.24,0.98,1,0.28300000000000003,0.23199999999999998,0.1,-0.251,-0.018000000000000002,0.044,0.0,0.0,0.0,0.026000000000000002,0.15,0.08199999999999999,0.018,0.15,0.172,0.08399999999999999,0.04,0.0,0.0,0.13,0.004,0.002
332,13.28,0.98,1,0.29,0.242,0.115,-0.254,-0.013000000000000001,0.044,0.0,0.0,0.0,0.016,0.142,0.052000000000000005,0.024,0.13,0.118,0.11599999999999999,0.016,0.0,0.0,0.126,0.01,0.002
333,13.32,0.98,1,0.292,0.217,0.07200000000000001,-0.254,-0.024,0.034,0.0,0.0,0.0,0.01,0.156,0.04,0.032,0.11200000000000002,0.066,0.092,0.002,0.0,0.0,0.10400000000000001,0.026000000000000002,0.002
334,13.36,0.98,1,0.298,0.213,0.07200000000000001,-0.264,-0.027000000000000003,0.048,0.0,0.0,0.0,0.014000000000000002,0.174,0.044,0.032,0.11200000000000002,0.09,0.076,0.006,0.0,0.0,0.10400000000000001,0.026000000000000002,0.0
335,13.4,0.98,1,0.301,0.231,0.10099999999999999,-0.266,-0.02,0.046,0.0,0.0,0.0,0.014000000000000002,0.16399999999999998,0.064,0.016,0.126,0.13,0.054000000000000006,0.012,0.0,0.0,0.12,0.02,0.0
336,13.44,0.98,1,0.295,0.22,0.085,-0.262,-0.027999999999999997,0.052000000000000005,0.0,0.0,0.0,0.014000000000000002,0.134,0.086,0.008,0.146,0.176,0.062,0.01,0.0,0.0,0.13,0.0,0.0
