frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
977,16.831,0.98,1,0.054,0.074,0.074,0.05,-0.074,0.008,0,0.038,0.084,0.192,0.19,0,0.15,0.162,0.308,0.05,0.076,0.116,0,0.182,0.138,0
978,16.848,0.98,1,0.052,0.072,0.071,0.051,-0.071,0,0,0.046,0.068,0.18,0.19,0,0.146,0.156,0.314,0.046,0.08,0.118,0,0.198,0.172,0
979,16.865,0.98,1,0.051,0.073,0.06,0.052,-0.065,0.004,0,0.054,0.068,0.164,0.208,0,0.142,0.146,0.318,0.072,0.074,0.12,0,0.164,0.168,0
980,16.883,0.98,1,0.051,0.063,0.046,0.05,-0.057,0.004,0,0.058,0.06,0.152,0.234,0,0.138,0.144,0.344,0.094,0.08,0.12,0,0.124,0.168,0
981,16.9,0.98,1,0.044,0.065,0.041,0.053,-0.053,0.004,0,0.068,0.06,0.142,0.268,0,0.126,0.136,0.36,0.118,0.074,0.106,0,0.102,0.146,0
982,16.917,0.98,1,0.044,0.062,0.031,0.054,-0.048,0,0,0.06,0.042,0.128,0.276,0,0.102,0.14,0.37,0.134,0.072,0.07,0,0.086,0.156,0
983,16.934,0.98,1,0.031,0.051,0.022,0.055,-0.042,0,0,0.054,0.03,0.112,0.274,0,0.084,0.142,0.368,0.126,0.064,0.036,0,0.066,0.144,0
984,16.952,0.98,1,0.028,0.046,0.018,0.055,-0.035,0,0,0.036,0.018,0.096,0.252,0,0.092,0.144,0.37,0.134,0.068,0.03,0,0.058,0.14,0
985,16.969,0.98,1,0.03,0.046,0.016,0.053,-0.03,0,0,0.032,0.032,0.088,0.248,0,0.096,0.142,0.376,0.134,0.066,0.042,0,0.046,0.126,0
986,16.986,0.98,1,0.031,0.05,0.019,0.056,-0.027,0,0,0.034,0.024,0.086,0.25,0,0.098,0.132,0.376,0.136,0.062,0.054,0,0.054,0.128,0
987,17.003,0.98,1,0.024,0.048,0.02,0.055,-0.024,0,0,0.038,0.02,0.084,0.252,0,0.088,0.13,0.378,0.126,0.046,0.044,0,0.078,0.15,0
988,17.02,0.98,1,0.016,0.057,0.026,0.053,-0.022,0,0,0.052,0.012,0.082,0.232,0,0.094,0.126,0.37,0.116,0.038,0.06,0,0.12,0.194,0
989,17.038,0.98,1,0.017,0.06,0.031,0.054,-0.02,0,0,0.062,0.014,0.072,0.222,0,0.114,0.12,0.354,0.106,0.034,0.07,0,0.176,0.248,0
990,17.055,0.98,1,0.018,0.069,0.039,0.055,-0.018,0,0,0.072,0.014,0.07,0.222,0,0.13,0.114,0.33,0.108,0.048,0.094,0,0.236,0.3,0
991,17.072,0.98,1,0.018,0.072,0.044,0.056,-0.015,0,0,0.076,0.006,0.062,0.224,0,0.146,0.11,0.328,0.12,0.07,0.082,0,0.282,0.328,0
992,17.089,0.98,1,0.013,0.079,0.043,0.056,-0.012,0,0,0.088,0.01,0.062,0.208,0,0.144,0.104,0.31,0.142,0.084,0.072,0,0.284,0.322,0
993,17.107,0.98,1,0.014,0.079,0.042,0.054,-0.008,0,0,0.104,0.008,0.054,0.196,0,0.13,0.098,0.292,0.168,0.104,0.054,0,0.218,0.276,0
994,17.124,0.98,1,0.013,0.077,0.032,0.052,-0.002,0,0,0.11,0.008,0.054,0.21,0,0.106,0.076,0.254,0.194,0.134,0.058,0,0.116,0.184,0
995,17.141,0.98,1,0.01,0.07,0.03,0.055,0.003,0,0,0.108,0,0.068,0.236,0,0.094,0.062,0.26,0.22,0.18,0.086,0,0.034,0.124,0
996,17.158,0.98,1,-0.006,0.076,0.034,0.055,0.008,0,0,0.142,0,0.096,0.27,0,0.102,0.046,0.268,0.244,0.194,0.108,0,0.006,0.11,0.03
997,17.176,0.98,1,-0.017,0.187,0.06,0.064,0.011,0.018,0,0.18,0,0.11,0.264,0,0.134,0.044,0.278,0.242,0.168,0.122,0,0.056,0.166,0.166
998,17.193,0.98,1,-0.006,0.315,0.083,0.067,0.013,0.04,0,0.216,0,0.116,0.252,0,0.164,0.048,0.3,0.216,0.122,0.106,0,0.13,0.22,0.302
999,17.21,0.98,1,0.011,0.375,0.104,0.069,0.016,0.05,0,0.22,0.002,0.122,0.24,0,0.204,0.062,0.33,0.18,0.068,0.106,0,0.23,0.27,0.396
1000,17.227,0.98,1,-0.004,0.396,0.122,0.069,0.017,0.062,0,0.23,0.002,0.138,0.238,0,0.222,0.07,0.356,0.152,0.056,0.104,0,0.29,0.3,0.366
1001,17.244,0.98,1,-0.004,0.346,0.166,0.082,0.014,0.054,0,0.232,0.002,0.154,0.274,0,0.234,0.074,0.346,0.146,0.048,0.094,0,0.328,0.34,0.292
1002,17.262,0.98,1,-0.003,0.304,0.172,0.086,0.013,0.066,0,0.244,0.012,0.16,0.312,0,0.23,0.072,0.342,0.126,0.048,0.082,0,0.34,0.36,0.214
1003,17.279,0.98,1,-0.022,0.3,0.151,0.076,0.016,0.048,0,0.224,0.026,0.172,0.348,0,0.24,0.064,0.322,0.124,0.036,0.06,0,0.322,0.352,0.138
1004,17.296,0.98,1,-0.046,0.287,0.135,0.074,0.019,0.048,0,0.206,0.034,0.172,0.338,0,0.252,0.062,0.32,0.114,0.032,0.064,0,0.294,0.31,0.092
1005,17.313,0.98,1,-0.042,0.271,0.116,0.071,0.019,0.032,0,0.182,0.026,0.17,0.318,0,0.25,0.062,0.314,0.106,0.034,0.068,0,0.24,0.228,0.066
1006,17.331,0.98,1,-0.044,0.245,0.098,0.072,0.022,0.02,0,0.182,0.016,0.164,0.306,0,0.234,0.066,0.33,0.082,0.034,0.068,0,0.198,0.18,0.066
1007,17.348,0.98,1,-0.049,0.242,0.09,0.073,0.024,0.008,0,0.178,0.008,0.16,0.32,0,0.212,0.062,0.33,0.078,0.036,0.066,0,0.188,0.168,0.064
1008,17.365,0.98,1,-0.043,0.215,0.091,0.07,0.024,0.002,0,0.168,0.004,0.154,0.322,0,0.198,0.062,0.306,0.08,0.04,0.06,0,0.206,0.224,0.064
1009,17.382,0.98,1,-0.051,0.202,0.087,0.064,0.025,0,0,0.148,0,0.148,0.32,0,0.19,0.062,0.288,0.09,0.044,0.072,0,0.236,0.254,0.05
1010,17.399,0.98,1,-0.043,0.205,0.089,0.063,0.024,0.004,0,0.138,0.016,0.148,0.308,0,0.182,0.066,0.27,0.096,0.046,0.092,0,0.228,0.262,0.064
1011,17.417,0.98,1,-0.037,0.199,0.093,0.063,0.024,0.004,0,0.134,0.022,0.15,0.294,0,0.17,0.072,0.294,0.096,0.046,0.09,0,0.204,0.228,0.062
1012,17.434,0.98,1,-0.035,0.185,0.1,0.061,0.024,0.014,0,0.136,0.03,0.154,0.28,0,0.166,0.072,0.304,0.104,0.054,0.088,0,0.172,0.198,0.054
1013,17.451,0.98,1,-0.034,0.185,0.12,0.063,0.022,0.024,0,0.132,0.046,0.142,0.266,0,0.176,0.074,0.32,0.114,0.062,0.092,0,0.148,0.176,0.026
1014,17.468,0.98,1,-0.032,0.177,0.131,0.061,0.022,0.044,0,0.118,0.072,0.144,0.272,0,0.18,0.072,0.308,0.126,0.074,0.098,0,0.124,0.158,0.004
1015,17.486,0.98,1,-0.031,0.183,0.148,0.06,0.02,0.064,0,0.1,0.07,0.146,0.28,0,0.186,0.076,0.298,0.138,0.074,0.096,0,0.104,0.156,0
1016,17.503,0.98,1,-0.046,0.181,0.163,0.059,0.02,0.098,0.01,0.108,0.05,0.156,0.286,0,0.198,0.076,0.296,0.14,0.062,0.08,0,0.104,0.16,0
1017,17.52,0.98,1,-0.024,0.197,0.198,0.067,0.016,0.12,0.01,0.104,0.036,0.146,0.294,0,0.204,0.07,0.288,0.128,0.062,0.068,0,0.112,0.214,0
1018,17.537,0.98,1,-0.023,0.205,0.214,0.068,0.016,0.15,0.036,0.114,0.054,0.134,0.296,0,0.208,0.062,0.298,0.114,0.052,0.046,0,0.106,0.236,0
1019,17.555,0.98,1,-0.022,0.203,0.234,0.068,0.014,0.174,0.074,0.112,0.066,0.126,0.288,0,0.206,0.054,0.298,0.1,0.054,0.028,0,0.076,0.254,0
1020,17.572,0.98,1,-0.022,0.214,0.257,0.071,0.011,0.204,0.138,0.136,0.078,0.122,0.272,0,0.214,0.05,0.292,0.088,0.038,0.02,0,0.052,0.23,0
1021,17.589,0.98,1,-0.021,0.222,0.267,0.072,0.007,0.228,0.182,0.15,0.076,0.122,0.286,0,0.208,0.052,0.25,0.072,0.046,0.022,0,0.024,0.244,0
1022,17.606,0.98,1,-0.01,0.228,0.278,0.074,0.004,0.254,0.214,0.156,0.088,0.12,0.304,0,0.198,0.056,0.216,0.046,0.05,0.016,0,0.012,0.242,0
1023,17.623,0.98,1,-0.012,0.23,0.293,0.078,-0.002,0.284,0.238,0.164,0.09,0.122,0.32,0,0.184,0.058,0.21,0.034,0.064,0.014,0,0,0.246,0
1024,17.641,0.98,1,-0.012,0.235,0.299,0.083,-0.004,0.316,0.268,0.168,0.09,0.128,0.31,0,0.188,0.058,0.212,0.022,0.062,0.018,0,0,0.224,0
1025,17.658,0.98,1,-0.003,0.24,0.311,0.087,-0.005,0.344,0.318,0.176,0.074,0.146,0.32,0,0.178,0.062,0.214,0.02,0.066,0.018,0,0,0.198,0
1026,17.675,0.98,1,-0.008,0.237,0.301,0.089,-0.001,0.356,0.332,0.174,0.082,0.172,0.332,0,0.176,0.07,0.222,0.024,0.076,0.01,0,0,0.186,0
1027,17.692,0.98,1,-0.011,0.237,0.293,0.09,0.004,0.358,0.356,0.178,0.082,0.19,0.344,0.008,0.16,0.074,0.234,0.028,0.082,0,0,0,0.19,0
1028,17.71,0.98,1,-0.014,0.232,0.285,0.092,0.01,0.352,0.362,0.184,0.092,0.196,0.38,0.008,0.156,0.076,0.25,0.03,0.08,0,0,0,0.192,0
1029,17.727,0.98,1,-0.022,0.238,0.294,0.097,0.009,0.352,0.412,0.19,0.074,0.2,0.382,0.008,0.154,0.082,0.234,0.018,0.054,0.006,0,0,0.182,0
1030,17.744,0.98,1,-0.023,0.245,0.3,0.099,0.01,0.354,0.43,0.19,0.07,0.21,0.394,0,0.144,0.094,0.232,0.016,0.042,0.016,0,0,0.176,0
1031,17.761,0.98,1,-0.005,0.243,0.303,0.098,0.011,0.352,0.43,0.194,0.078,0.21,0.37,0,0.134,0.102,0.214,0.012,0.02,0.016,0,0,0.178,0
1032,17.778,0.98,1,-0.013,0.243,0.303,0.094,0.014,0.354,0.412,0.198,0.094,0.21,0.402,0,0.112,0.11,0.208,0.012,0.026,0.01,0,0,0.186,0
1033,17.796,0.98,1,-0.01,0.242,0.298,0.092,0.017,0.34,0.392,0.2,0.106,0.202,0.402,0.002,0.106,0.124,0.19,0.008,0.02,0,0,0,0.182,0
1034,17.813,0.98,1,-0.019,0.264,0.295,0.089,0.02,0.33,0.378,0.2,0.078,0.2,0.414,0.014,0.102,0.134,0.176,0,0.034,0,0.012,0,0.172,0
1035,17.83,0.98,1,-0.032,0.253,0.285,0.081,0.023,0.3,0.336,0.208,0.066,0.214,0.404,0.024,0.11,0.15,0.19,0,0.036,0,0.024,0,0.154,0
1036,17.847,0.98,1,-0.023,0.254,0.274,0.076,0.025,0.286,0.31,0.226,0.054,0.23,0.418,0.038,0.124,0.166,0.214,0,0.032,0,0.042,0,0.14,0
1037,17.865,0.98,1,-0.031,0.237,0.258,0.073,0.025,0.26,0.272,0.222,0.056,0.244,0.418,0.032,0.132,0.186,0.212,0,0.034,0,0.046,0,0.13,0
1038,17.882,0.98,1,-0.033,0.233,0.256,0.073,0.022,0.248,0.222,0.222,0.036,0.25,0.416,0.03,0.136,0.206,0.204,0.002,0.022,0,0.06,0,0.11,0
1039,17.899,0.98,1,-0.031,0.216,0.239,0.063,0.018,0.226,0.186,0.212,0.014,0.258,0.408,0.022,0.132,0.224,0.186,0.002,0.02,0,0.064,0,0.096,0
1040,17.916,0.98,1,-0.017,0.218,0.229,0.062,0.011,0.2,0.146,0.204,0.008,0.266,0.402,0.024,0.13,0.23,0.198,0.002,0.012,0,0.082,0.012,0.08,0
1041,17.934,0.98,1,-0.005,0.214,0.208,0.055,0.002,0.172,0.142,0.194,0.01,0.268,0.38,0.014,0.122,0.23,0.196,0,0.014,0,0.084,0.018,0.078,0
1042,17.951,0.98,1,-0.004,0.203,0.204,0.052,-0.009,0.148,0.112,0.18,0.026,0.274,0.358,0.006,0.13,0.226,0.198,0,0.03,0,0.082,0.046,0.072,0
1043,17.968,0.98,1,-0.004,0.201,0.205,0.052,-0.019,0.142,0.1,0.174,0.026,0.28,0.342,0,0.14,0.222,0.196,0,0.044,0,0.056,0.088,0.1,0
1044,17.985,0.98,1,0.005,0.213,0.215,0.055,-0.034,0.13,0.072,0.158,0.026,0.282,0.332,0.004,0.162,0.22,0.206,0.004,0.064,0,0.026,0.138,0.13,0
1045,18.002,0.98,1,0.005,0.222,0.219,0.059,-0.047,0.104,0.042,0.152,0.024,0.268,0.334,0.004,0.162,0.2,0.198,0.004,0.054,0,0.004,0.2,0.182,0
1046,18.02,0.98,1,0.005,0.211,0.209,0.061,-0.06,0.092,0.036,0.132,0.014,0.246,0.316,0.004,0.162,0.182,0.202,0.01,0.05,0,0,0.256,0.228,0
1047,18.037,0.98,1,0.022,0.209,0.209,0.067,-0.076,0.09,0.052,0.122,0.014,0.228,0.31,0,0.152,0.16,0.196,0.008,0.058,0,0,0.28,0.268,0
1048,18.054,0.98,1,0.028,0.208,0.21,0.079,-0.091,0.118,0.098,0.108,0,0.232,0.32,0,0.142,0.152,0.2,0.024,0.086,0,0,0.242,0.256,0
1049,18.071,0.98,1,0.024,0.204,0.201,0.088,-0.106,0.136,0.122,0.14,0,0.242,0.332,0,0.12,0.146,0.174,0.032,0.102,0,0.002,0.174,0.232,0
1050,18.089,0.98,1,0.022,0.204,0.198,0.104,-0.092,0.134,0.14,0.152,0.01,0.24,0.316,0,0.112,0.138,0.138,0.058,0.096,0,0.024,0.12,0.222,0
1051,18.106,0.98,1,0.014,0.189,0.186,0.11,-0.089,0.114,0.134,0.172,0.01,0.222,0.276,0,0.09,0.124,0.088,0.07,0.096,0,0.08,0.068,0.238,0
1052,18.123,0.98,1,0.023,0.185,0.174,0.116,-0.088,0.098,0.132,0.138,0.022,0.202,0.262,0,0.06,0.108,0.05,0.108,0.118,0,0.164,0.026,0.206,0
1053,18.14,0.98,1,0.023,0.193,0.161,0.119,-0.091,0.104,0.154,0.124,0.01,0.188,0.296,0,0.02,0.088,0.032,0.128,0.162,0,0.232,0,0.144,0
1054,18.157,0.98,1,0.025,0.2,0.148,0.127,-0.094,0.118,0.162,0.106,0.01,0.178,0.304,0,0,0.064,0.038,0.162,0.212,0,0.264,0,0.09,0
1055,18.175,0.98,1,0.02,0.187,0.14,0.14,-0.099,0.132,0.214,0.116,0,0.182,0.308,0,0,0.044,0.064,0.172,0.214,0,0.244,0,0.082,0
1056,18.192,0.98,1,0.008,0.19,0.144,0.151,-0.103,0.158,0.24,0.108,0.002,0.188,0.27,0,0.004,0.028,0.068,0.184,0.222,0.002,0.204,0,0.124,0
1057,18.209,0.98,1,0.005,0.191,0.147,0.163,-0.11,0.17,0.254,0.124,0.016,0.188,0.254,0,0.03,0.026,0.098,0.208,0.212,0.016,0.148,0,0.178,0
1058,18.226,0.98,1,0.004,0.19,0.16,0.174,-0.114,0.184,0.22,0.13,0.018,0.18,0.23,0,0.066,0.028,0.114,0.194,0.23,0.024,0.106,0.02,0.244,0
1059,18.244,0.98,1,-0.019,0.204,0.178,0.186,-0.121,0.178,0.192,0.152,0.016,0.174,0.228,0,0.096,0.04,0.15,0.174,0.226,0.03,0.08,0.066,0.282,0
1060,18.261,0.98,1,-0.016,0.211,0.184,0.194,-0.123,0.206,0.224,0.146,0.01,0.17,0.24,0,0.098,0.048,0.15,0.134,0.218,0.024,0.082,0.094,0.29,0
1061,18.278,0.98,1,-0.013,0.214,0.181,0.2,-0.123,0.23,0.298,0.15,0.012,0.162,0.232,0,0.062,0.036,0.138,0.144,0.23,0.026,0.112,0.074,0.244,0
1062,18.295,0.98,1,-0.024,0.22,0.174,0.207,-0.122,0.248,0.338,0.15,0.012,0.148,0.216,0,0.026,0.018,0.12,0.164,0.252,0.032,0.15,0.028,0.186,0
1063,18.313,0.98,1,-0.027,0.219,0.17,0.216,-0.122,0.26,0.368,0.152,0.004,0.148,0.186,0,0,0.006,0.104,0.176,0.288,0.046,0.172,0,0.132,0
1064,18.33,0.98,1,-0.031,0.224,0.172,0.221,-0.118,0.272,0.376,0.152,0,0.144,0.192,0,0,0.006,0.11,0.176,0.302,0.05,0.164,0,0.124,0
1065,18.347,0.98,1,-0.036,0.227,0.173,0.228,-0.114,0.284,0.41,0.15,0,0.14,0.188,0,0.008,0.006,0.102,0.152,0.308,0.048,0.144,0,0.142,0
1066,18.364,0.98,1,-0.046,0.221,0.174,0.231,-0.107,0.286,0.422,0.144,0,0.126,0.18,0,0.016,0,0.106,0.124,0.282,0.026,0.13,0,0.176,0
1067,18.381,0.98,1,-0.049,0.225,0.174,0.232,-0.096,0.274,0.418,0.146,0,0.126,0.178,0,0.034,0.004,0.092,0.104,0.25,0.02,0.124,0,0.196,0
1068,18.399,0.98,1,-0.054,0.23,0.181,0.236,-0.087,0.278,0.436,0.146,0.008,0.126,0.192,0,0.046,0.004,0.078,0.094,0.228,0.008,0.124,0,0.19,0
1069,18.416,0.98,1,-0.05,0.23,0.177,0.234,-0.074,0.272,0.422,0.15,0.008,0.138,0.22,0,0.06,0.012,0.078,0.092,0.214,0.008,0.122,0,0.17,0
1070,18.433,0.98,1,-0.061,0.224,0.175,0.231,-0.057,0.294,0.428,0.148,0.02,0.144,0.23,0,0.062,0.016,0.094,0.094,0.208,0.004,0.124,0,0.182,0
1071,18.45,0.98,1,-0.059,0.229,0.176,0.228,-0.04,0.278,0.386,0.124,0.01,0.154,0.234,0,0.064,0.022,0.132,0.108,0.196,0.004,0.128,0,0.198,0
1072,18.468,0.98,1,-0.061,0.234,0.175,0.221,-0.025,0.278,0.392,0.088,0.03,0.16,0.218,0,0.066,0.026,0.15,0.14,0.19,0.004,0.128,0,0.206,0
1073,18.485,0.98,1,-0.06,0.232,0.17,0.222,-0.016,0.258,0.386,0.06,0.042,0.174,0.252,0,0.076,0.038,0.16,0.16,0.168,0,0.12,0,0.174,0
1074,18.502,0.98,1,-0.067,0.235,0.177,0.217,-0.003,0.256,0.392,0.042,0.07,0.186,0.266,0,0.068,0.05,0.144,0.172,0.136,0.01,0.114,0,0.138,0
1075,18.519,0.98,1,-0.076,0.227,0.179,0.212,0.01,0.248,0.37,0.044,0.066,0.196,0.31,0,0.052,0.058,0.126,0.166,0.094,0.014,0.11,0.014,0.12,0
1076,18.536,0.98,1,-0.072,0.232,0.192,0.203,0.022,0.242,0.354,0.05,0.058,0.198,0.3,0,0.034,0.058,0.116,0.152,0.078,0.026,0.116,0.038,0.124,0
1077,18.554,0.98,1,-0.076,0.23,0.198,0.19,0.033,0.248,0.352,0.076,0.058,0.208,0.348,0,0.042,0.062,0.124,0.13,0.088,0.036,0.124,0.054,0.128,0
1078,18.571,0.98,1,-0.077,0.233,0.209,0.18,0.041,0.256,0.338,0.108,0.07,0.214,0.342,0,0.058,0.082,0.132,0.116,0.108,0.062,0.124,0.046,0.138,0
1079,18.588,0.98,1,-0.063,0.236,0.217,0.168,0.052,0.258,0.302,0.136,0.072,0.222,0.354,0,0.068,0.1,0.146,0.094,0.12,0.068,0.122,0.034,0.132,0
1080,18.605,0.98,1,-0.068,0.23,0.216,0.156,0.059,0.248,0.286,0.152,0.05,0.224,0.318,0,0.072,0.114,0.17,0.088,0.11,0.054,0.114,0.028,0.132,0
1081,18.623,0.98,1,-0.066,0.24,0.223,0.15,0.063,0.226,0.274,0.156,0.028,0.224,0.354,0.016,0.078,0.118,0.2,0.072,0.102,0.03,0.092,0.022,0.106,0
1082,18.64,0.98,1,-0.032,0.224,0.207,0.123,0.068,0.21,0.254,0.174,0.02,0.232,0.396,0.02,0.094,0.128,0.216,0.072,0.1,0.012,0.052,0.008,0.074,0
1083,18.657,0.98,1,-0.018,0.23,0.207,0.12,0.063,0.198,0.206,0.206,0.012,0.226,0.424,0.036,0.096,0.138,0.228,0.056,0.088,0.004,0.016,0,0.034,0
1084,18.674,0.98,1,-0.011,0.222,0.196,0.108,0.069,0.188,0.174,0.214,0.03,0.22,0.428,0.026,0.102,0.144,0.22,0.034,0.076,0,0,0,0.016,0
1085,18.692,0.98,1,0.004,0.219,0.193,0.099,0.074,0.192,0.132,0.216,0.048,0.2,0.402,0.022,0.106,0.142,0.214,0.008,0.07,0,0.006,0,0.018,0
1086,18.709,0.98,1,0.011,0.204,0.178,0.08,0.089,0.188,0.096,0.2,0.066,0.178,0.402,0.012,0.134,0.142,0.204,0.002,0.076,0,0.016,0,0.048,0
1087,18.726,0.98,1,0.01,0.194,0.17,0.066,0.101,0.182,0.068,0.192,0.044,0.146,0.382,0.014,0.156,0.136,0.212,0.002,0.084,0,0.02,0,0.072,0
1088,18.743,0.98,1,0.007,0.192,0.169,0.059,0.107,0.178,0.088,0.182,0.018,0.12,0.382,0.014,0.172,0.134,0.21,0.002,0.092,0,0.022,0,0.086,0
1089,18.76,0.98,1,0.006,0.187,0.165,0.05,0.113,0.178,0.126,0.172,0.02,0.1,0.342,0.01,0.176,0.128,0.2,0,0.116,0,0.024,0,0.088,0
1090,18.778,0.98,1,0.015,0.178,0.158,0.042,0.121,0.194,0.146,0.166,0.018,0.09,0.306,0.008,0.176,0.122,0.186,0,0.138,0,0.034,0,0.082,0
1091,18.795,0.98,1,0.015,0.173,0.147,0.036,0.125,0.19,0.152,0.154,0.02,0.074,0.262,0.004,0.182,0.12,0.182,0.008,0.146,0,0.046,0,0.082,0
1092,18.812,0.98,1,0.021,0.173,0.144,0.034,0.126,0.198,0.15,0.152,0.006,0.068,0.244,0.004,0.184,0.122,0.19,0.008,0.144,0,0.046,0,0.066,0
1093,18.829,0.98,1,0.021,0.185,0.137,0.032,0.121,0.19,0.162,0.144,0.026,0.056,0.222,0,0.176,0.122,0.182,0.008,0.154,0,0.05,0,0.07,0
1094,18.847,0.98,1,0.027,0.175,0.134,0.027,0.12,0.182,0.17,0.158,0.032,0.058,0.212,0,0.178,0.122,0.182,0,0.158,0,0.042,0,0.066,0
1095,18.864,0.98,1,0.035,0.18,0.14,0.03,0.11,0.166,0.152,0.156,0.046,0.048,0.184,0,0.174,0.118,0.172,0,0.146,0,0.046,0,0.088,0
1096,18.881,0.98,1,0.037,0.188,0.142,0.026,0.104,0.142,0.108,0.168,0.04,0.046,0.192,0,0.176,0.118,0.174,0,0.128,0,0.026,0,0.112,0
1097,18.898,0.98,1,0.031,0.182,0.157,0.03,0.094,0.128,0.09,0.174,0.038,0.044,0.186,0,0.174,0.116,0.176,0,0.12,0,0.016,0,0.138,0
1098,18.915,0.98,1,0.028,0.193,0.174,0.032,0.086,0.13,0.092,0.18,0.04,0.054,0.21,0,0.172,0.114,0.182,0,0.122,0,0,0,0.158,0
1099,18.933,0.98,1,0.044,0.192,0.176,0.033,0.077,0.14,0.114,0.182,0.04,0.052,0.232,0,0.182,0.108,0.188,0.002,0.126,0,0,0,0.174,0
1100,18.95,0.98,1,0.032,0.195,0.197,0.039,0.064,0.16,0.124,0.18,0.04,0.052,0.25,0,0.192,0.096,0.202,0.012,0.126,0,0,0,0.178,0
1101,18.967,0.98,1,0.033,0.197,0.199,0.041,0.056,0.156,0.116,0.186,0.05,0.05,0.278,0,0.194,0.09,0.204,0.026,0.154,0,0,0,0.156,0
1102,18.984,0.98,1,0.033,0.182,0.188,0.041,0.052,0.166,0.106,0.19,0.062,0.052,0.294,0,0.176,0.082,0.202,0.05,0.192,0,0,0,0.116,0
1103,19.002,0.98,1,0.028,0.174,0.174,0.046,0.046,0.158,0.076,0.19,0.082,0.054,0.282,0,0.164,0.072,0.178,0.078,0.23,0,0,0,0.082,0
1104,19.019,0.98,1,0.036,0.172,0.171,0.05,0.039,0.154,0.086,0.184,0.08,0.062,0.258,0,0.16,0.07,0.184,0.098,0.212,0,0,0,0.098,0
1105,19.036,0.98,1,0.044,0.18,0.184,0.058,0.03,0.148,0.07,0.184,0.102,0.076,0.206,0,0.176,0.066,0.2,0.1,0.172,0,0,0,0.134,0
1106,19.053,0.98,1,0.037,0.179,0.194,0.062,0.02,0.14,0.092,0.174,0.132,0.088,0.198,0,0.182,0.076,0.218,0.092,0.116,0,0,0.012,0.18,0
1107,19.071,0.98,1,0.044,0.186,0.204,0.067,0.012,0.134,0.09,0.172,0.176,0.094,0.194,0,0.208,0.072,0.218,0.078,0.072,0.004,0,0.048,0.196,0
1108,19.088,0.98,1,0.046,0.195,0.21,0.067,0.007,0.138,0.13,0.172,0.182,0.1,0.232,0,0.228,0.072,0.22,0.07,0.03,0.004,0,0.092,0.216,0
1109,19.105,0.98,1,0.045,0.206,0.22,0.066,0.001,0.156,0.13,0.178,0.168,0.1,0.258,0,0.248,0.064,0.232,0.046,0.008,0.004,0,0.138,0.232,0
1110,19.122,0.98,1,0.045,0.206,0.23,0.068,-0.004,0.178,0.148,0.182,0.142,0.098,0.276,0,0.25,0.06,0.234,0.048,0.002,0,0,0.178,0.262,0
1111,19.139,0.98,1,0.047,0.218,0.263,0.074,-0.011,0.184,0.124,0.174,0.148,0.088,0.282,0,0.246,0.056,0.238,0.036,0,0,0,0.212,0.284,0
1112,19.157,0.98,1,0.042,0.221,0.251,0.069,-0.012,0.184,0.14,0.156,0.152,0.074,0.284,0,0.234,0.052,0.232,0.044,0.002,0,0,0.23,0.292,0
1113,19.174,0.98,1,0.054,0.221,0.245,0.067,-0.014,0.192,0.164,0.152,0.144,0.072,0.268,0,0.22,0.052,0.244,0.034,0.012,0,0,0.202,0.284,0
1114,19.191,0.98,1,0.051,0.204,0.226,0.061,-0.016,0.21,0.186,0.154,0.116,0.072,0.242,0.004,0.204,0.05,0.26,0.048,0.024,0,0,0.152,0.248,0
1115,19.208,0.98,1,0.05,0.209,0.235,0.062,-0.021,0.228,0.204,0.158,0.098,0.088,0.216,0.006,0.19,0.054,0.27,0.044,0.036,0,0,0.088,0.22,0
1116,19.226,0.98,1,0.05,0.205,0.218,0.059,-0.023,0.232,0.184,0.152,0.104,0.094,0.236,0.008,0.17,0.05,0.276,0.052,0.04,0.008,0,0.062,0.202,0
1117,19.243,0.98,1,0.047,0.205,0.229,0.063,-0.028,0.216,0.174,0.16,0.096,0.104,0.234,0.004,0.152,0.052,0.272,0.05,0.042,0.012,0,0.066,0.208,0
1118,19.26,0.98,1,0.048,0.21,0.228,0.064,-0.027,0.198,0.158,0.18,0.098,0.108,0.234,0.002,0.158,0.054,0.274,0.056,0.028,0.012,0,0.118,0.22,0
1119,19.277,0.98,1,0.05,0.215,0.242,0.066,-0.028,0.18,0.158,0.188,0.096,0.108,0.22,0,0.168,0.056,0.274,0.06,0.02,0.004,0,0.158,0.23,0
1120,19.294,0.98,1,0.051,0.218,0.252,0.069,-0.033,0.196,0.188,0.194,0.124,0.118,0.238,0,0.188,0.058,0.268,0.064,0.024,0.002,0,0.19,0.248,0
1121,19.312,0.98,1,0.067,0.229,0.264,0.074,-0.039,0.214,0.224,0.192,0.136,0.128,0.258,0.004,0.186,0.058,0.264,0.07,0.044,0.002,0,0.188,0.26,0
1122,19.329,0.98,1,0.037,0.232,0.274,0.078,-0.04,0.236,0.24,0.202,0.11,0.152,0.306,0.006,0.184,0.064,0.266,0.054,0.054,0.004,0,0.18,0.262,0
